,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-01,170.43469133018758,171.2476394960686,168.76962343591478,171.02236938476562,86213900,0.0,0.0
2022-02-02,171.15948068570833,172.26626780396012,169.7686586589768,172.22708129882812,84914300,0.0,0.0
2022-02-03,170.89499578620112,172.61884304001376,168.5834855601735,169.3474578857422,89418100,0.0,0.0
2022-02-04,168.3668209831939,170.7401317063237,167.38611951437943,169.06312561035156,82465400,0.22,0.0
2022-02-07,169.52403712153145,170.59299800892276,167.65089393875687,168.34719848632812,77251200,0.0,0.0
2022-02-08,168.41585889249356,171.96600838202775,168.12164545926012,171.45603942871094,74829200,0.0,0.0
2022-02-09,172.65247937368048,173.2408912177467,171.524663818335,172.87803649902344,71285000,0.0,0.0
2022-02-10,170.77931477893978,172.09345086021537,168.23930213729957,168.7982940673828,90865900,0.0,0.0
2022-02-11,169.0042733328554,169.7397993797007,164.79705596488338,165.38548278808594,98670700,0.0,0.0
2022-02-14,164.13996586391173,166.30732224292808,163.34560023389338,165.62083435058594,86185500,0.0,0.0
2022-02-15,167.67051458711066,169.61229911156767,166.96440840288716,169.45538330078125,62527400,0.0,0.0
2022-02-16,168.53349815165654,169.99473328399495,166.76823309362874,169.21998596191406,61177400,0.0,0.0
2022-02-17,167.72933608370406,168.5923579851135,165.2187432406735,165.62083435058594,69589300,0.0,0.0
2022-02-18,166.54272185911768,167.24881311236203,162.9827709259436,164.07135009765625,82772700,0.0,0.0
2022-02-22,161.79611631133258,163.47312232621292,159.02072949307376,161.14886474609375,91162800,0.0,0.0
2022-02-23,162.34528786351217,162.94351625967545,156.6670338772365,156.98086547851562,90009200,0.0,0.0
2022-02-24,149.63540593186767,159.70721245821238,149.06659738297807,159.59933471679688,141147500,0.0,0.0
2022-02-25,160.6780917637284,161.9333881865455,157.76540780776472,161.66860961914062,91974200,0.0,0.0
2022-02-28,159.91318321993836,162.22763934438854,159.29533649012686,161.9334259033203,95056600,0.0,0.0
2022-03-01,161.52152827152648,163.38487003337303,158.8442174624351,160.05047607421875,83474400,0.0,0.0
2022-03-02,161.21749147612806,164.13017563125035,159.80527916281847,163.34561157226562,79724800,0.0,0.0
2022-03-03,165.21876441640376,165.6502754224143,162.35511815252505,163.02198791503906,76678400,0.0,0.0
2022-03-04,161.31557487047283,162.35511593567728,158.97169917829748,160.0210418701172,83737200,0.0,0.0
2022-03-07,160.2073838791356,161.83535182075346,155.97074658012755,156.22573852539062,96418800,0.0,0.0
2022-03-08,155.75501466301262,159.73666023729874,152.79329203332358,154.40164184570312,131148300,0.0,0.0
2022-03-09,158.36365040568722,160.2564117997747,156.33360638496927,159.80528259277344,91454900,0.0,0.0
2022-03-10,157.10837144656722,157.29470711890718,152.96981007380143,155.46080017089844,105342000,0.0,0.0
2022-03-11,155.86285431301891,156.2061057623046,151.51835462854714,151.74391174316406,96970100,0.0,0.0
2022-03-14,148.52719485737234,151.14566528522778,147.2032572060636,147.7132110595703,108732100,0.0,0.0
2022-03-15,147.9878433779772,152.5677323353664,147.4778893963599,152.09698486328125,92964300,0.0,0.0
2022-03-16,154.01912684826212,156.9121924028267,151.47911432517643,156.51010131835938,102300200,0.0,0.0
2022-03-17,155.54905912498893,157.8929350151505,154.5879758844706,157.520263671875,75615400,0.0,0.0
2022-03-18,157.4123942449896,161.30578044331628,156.67686811126515,160.8154296875,123511700,0.0,0.0
2022-03-21,160.3544483255179,163.13965111509174,159.86409772398687,162.18836975097656,95811400,0.0,0.0
2022-03-22,162.31584770945418,166.15039293346567,161.72743597716038,165.56198120117188,81532000,0.0,0.0
2022-03-23,164.7479978071537,169.308252341418,164.41454803066404,166.92515563964844,98062700,0.0,0.0
2022-03-24,167.75875768604743,170.77931940838405,166.9251705809909,170.71067810058594,90131400,0.0,0.0
2022-03-25,170.5243286011813,171.8973042886656,169.41613146208226,171.34811401367188,80546200,0.0,0.0
2022-03-28,168.84733794398963,172.33863211398676,168.68062052174977,172.21115112304688,90371900,0.0,0.0
2022-03-29,173.28010585750482,175.55532497081904,172.93685443507036,175.5063018798828,100589400,0.0,0.0
2022-03-30,175.10424033882794,176.1437814426428,173.2899367384836,174.33929443359375,92633200,0.0,0.0
2022-03-31,174.40791055107027,174.59424618696573,171.0342957824536,171.24024963378906,103049300,0.0,0.0
2022-04-01,170.6714345147771,171.5050365492017,168.62177252764585,170.94602966308594,78751300,0.0,0.0
2022-04-04,171.20104367313095,175.0453912102986,171.0735477076942,174.99635314941406,76468400,0.0,0.0
2022-04-05,174.07450880051937,174.85907295980758,171.0539465140656,171.6815948486328,73401800,0.0,0.0
2022-04-06,169.03370184368734,170.27919687020847,166.84674180895354,168.51393127441406,89058800,0.0,0.0
2022-04-07,167.8568338106809,170.01437362269277,166.5721175347958,168.8179168701172,77594700,0.0,0.0
2022-04-08,168.46488285345913,168.46488285345913,165.9346714824091,166.8074951171875,76575500,0.0,0.0
2022-04-11,165.4541214198734,165.76793805160875,162.306063690876,162.55123901367188,72246700,0.0,0.0
2022-04-12,164.7774152033108,166.5917033939569,163.42404279659993,164.4243621826172,79265200,0.0,0.0
2022-04-13,164.15957544885293,167.73912889065093,163.55154548536066,167.11148071289062,70618900,0.0,0.0
2022-04-14,167.32726844290085,167.96473333287506,161.85495282329552,162.10012817382812,75329400,0.0,0.0
2022-04-18,160.75655343597518,163.38484067093813,160.41331696354428,161.88436889648438,69023900,0.0,0.0
2022-04-19,161.8353139115337,164.58128022532864,160.74673499644868,164.16937255859375,67723800,0.0,0.0
2022-04-20,165.50314204406817,165.62083637298807,162.89448802131358,164.00267028808594,67929800,0.0,0.0
2022-04-21,165.6502801659303,168.21971309344158,162.7081759108626,163.2083282470703,87227800,0.0,0.0
2022-04-22,163.2475363117759,164.63031369845396,158.38325153783305,158.6676483154297,84882400,0.0,0.0
2022-04-25,158.01058942731927,160.0210300948507,155.40193532965264,159.73663330078125,96046400,0.0,0.0
2022-04-26,159.11877502482716,159.20703454434567,153.69549840448505,153.77395629882812,95623200,0.0,0.0
2022-04-27,152.90114966122312,156.70626068843154,152.38137914765707,153.5484161376953,88063200,0.0,0.0
2022-04-28,156.17665619730724,161.34495538360846,155.86282465033622,160.48193359375,130216800,0.0,0.0
2022-04-29,158.71671584912355,162.9925746827483,154.21529987659397,154.60757446289062,131747600,0.0,0.0
2022-05-02,153.68574417467673,155.17639973396098,150.31212849909627,154.91162109375,123055300,0.0,0.0
2022-05-03,155.09790243206862,157.60851029484962,153.30323224685807,156.40223693847656,88966500,0.0,0.0
2022-05-04,156.58860991829275,163.2671848758677,156.18651870361643,162.81607055664062,108256500,0.0,0.0
2022-05-05,160.68788797008557,160.9134450425525,151.95963883488685,153.74452209472656,130525300,0.0,0.0
2022-05-06,153.22403417824327,156.5927904855529,151.42671174390728,154.4713592529297,116124600,0.23,0.0
2022-05-09,152.163286830581,153.047223819661,148.78473018495143,149.34454345703125,131577900,0.0,0.0
2022-05-10,152.74275136095326,153.94096598283207,150.1989918029188,151.7507781982422,115366700,0.0,0.0
2022-05-11,150.75886233593417,152.6740370686738,143.2061846849442,143.8838653564453,142689800,0.0,0.0
2022-05-12,140.22044713133192,143.58918770892123,136.32134136947613,140.01419067382812,182602000,0.0,0.0
2022-05-13,142.00795311338425,145.45528221531998,140.55438668965164,144.4829559326172,113990900,0.0,0.0
2022-05-16,142.9508252776519,144.88564694988057,141.60528003698874,142.9409942626953,86643800,0.0,0.0
2022-05-17,146.20171700867192,147.09547018171415,144.06063880216985,146.57493591308594,78336300,0.0,0.0
2022-05-18,144.22759932213285,144.72848648816108,137.40169851030006,138.30528259277344,109742900,0.0,0.0
2022-05-19,137.38208160836896,139.13029385475133,134.1606557844978,134.8972625732422,136095600,0.0,0.0
2022-05-20,136.60614779257094,138.1873972505803,130.2418708685785,135.1329345703125,137426100,0.0,0.0
2022-05-23,135.32937819993117,140.7016976717336,135.19187888015,140.55438232421875,117726300,0.0,0.0
2022-05-24,138.2954614249139,139.4347501436659,134.8776102549607,137.85350036621094,104132700,0.0,0.0
2022-05-25,135.95793161918118,139.25792986661668,135.8695424217508,138.0106201171875,92482700,0.0,0.0
2022-05-26,134.93652895354754,141.7624148884754,134.69099338044722,141.21241760253906,90601500,0.0,0.0
2022-05-27,142.79362417872514,147.0070067469963,142.66594092364804,146.9677276611328,90978500,0.0,0.0
2022-05-31,146.40794084331958,147.9695433008326,144.2177530085784,146.18203735351562,103718400,0.0,0.0
2022-06-01,147.2231190270911,149.0302721781197,145.04276200731988,146.05438232421875,74286600,0.0,0.0
2022-06-02,145.1900596961789,148.5686307144866,144.23738071765732,148.50970458984375,72348100,0.0,0.0
2022-06-03,144.27668941243508,145.327588805216,141.88027492949882,142.78384399414062,88570300,0.0,0.0
2022-06-06,144.40436412307008,145.91687147884687,142.31239647541148,143.53025817871094,71598400,0.0,0.0
2022-06-07,141.77224146396463,146.33919698612507,141.52670589855168,146.05438232421875,67808200,0.0,0.0
2022-06-08,145.92665699583665,147.19361355440824,144.8266627752909,145.31773376464844,53950200,0.0,0.0
2022-06-09,144.45348753415902,145.3079465173713,139.98473718785118,140.0927734375,69473000,0.0,0.0
2022-06-10,137.7748783865218,138.24630234976115,134.6123799516252,134.68113708496094,91437900,0.0,0.0
2022-06-13,130.49722878533498,132.78562190034356,129.09277263849617,129.52491760253906,122207100,0.0,0.0
2022-06-14,130.75259347181498,131.49901613498997,129.1320498799016,130.38919067382812,84784300,0.0,0.0
2022-06-15,131.89187879778933,134.8874157174927,129.79992595411264,133.0115203857422,91533000,0.0,0.0
2022-06-16,129.72134292932262,130.0258046120006,126.73562226384061,127.73741149902344,108123900,0.0,0.0
2022-06-17,127.747234873443,130.70347730890373,127.49186832675026,129.2106170654297,134520300,0.0,0.0
2022-06-21,131.03744896967027,134.61244702705824,130.939243712639,133.44369506835938,81000500,0.0,0.0
2022-06-22,132.38297105119662,135.29993525630434,131.51869590671203,132.9329833984375,73409200,0.0,0.0
2022-06-23,134.37670851634957,136.11508949160935,133.20795685254018,135.80081176757812,72433800,0.0,0.0
2022-06-24,137.4016693916089,139.37578454056782,137.2740011133842,139.1302490234375,89116800,0.0,0.0
2022-06-27,140.15167018072825,140.9275708071873,138.45256859835,139.1302490234375,70207900,0.0,0.0
2022-06-28,139.59187553155968,140.85883237422544,134.86777395244602,134.98562622070312,67083400,0.0,0.0
2022-06-29,135.00527146488074,138.15793948922365,134.2293707457082,136.74365234375,66242400,0.0,0.0
2022-06-30,134.7990223471169,135.89901685954254,131.38117155043633,134.2784881591797,98964500,0.0,0.0
2022-07-01,133.6106148417446,136.55704136561366,133.23741100607202,136.44900512695312,71051600,0.0,0.0
2022-07-05,135.30971636921956,139.08113829870763,134.48470564577644,139.0320281982422,73353800,0.0,0.0
2022-07-06,138.8258268991265,141.54635041323854,138.56064426897342,140.36778259277344,74064300,0.0,0.0
2022-07-07,140.73115856961377,143.93295194501385,140.72134254203155,143.7365264892578,66253700,0.0,0.0
2022-07-08,142.66598770215515,144.91510200246088,142.41063609457171,144.41419982910156,64547800,0.0,0.0
2022-07-11,143.0686144979095,144.0212933779238,141.21236683210466,142.28289794921875,63141600,0.0,0.0
2022-07-12,143.15705931439427,145.79902455570198,142.45974665881124,143.25527954101562,77588800,0.0,0.0
2022-07-13,140.43652068379964,143.83472435454556,139.58204676627264,142.89187622070312,71185600,0.0,0.0
2022-07-14,141.50707537702388,146.2901039540339,140.69189540633064,145.8186798095703,78140700,0.0,0.0
2022-07-15,147.1052616395071,148.16597704358819,145.55347512166446,147.48829650878906,76259900,0.0,0.0
2022-07-18,148.04810908676706,148.86328884760215,144.08024651562505,144.4436492919922,81420900,0.0,0.0
2022-07-19,145.27843723762842,148.52932473442004,144.28647925095967,148.30343627929688,82982400,0.0,0.0
2022-07-20,148.42131103969578,150.97488652317665,147.6847044563416,150.30702209472656,64823400,0.0,0.0
2022-07-21,151.74096357554814,152.79186287917176,149.22668204614965,152.57579040527344,65086600,0.0,0.0
2022-07-22,152.61507520531072,153.48918116011728,150.67043785379852,151.33828735351562,66675400,0.0,0.0
2022-07-25,151.25971149976874,152.27131674461305,149.56060972730697,150.21864318847656,53623900,0.0,0.0
2022-07-26,149.5409330325007,150.35611267726964,148.1070141287268,148.89273071289062,55138700,0.0,0.0
2022-07-27,149.8552563235132,154.5204317003286,149.4427584043403,153.9900665283203,78620700,0.0,0.0
2022-07-28,154.1766972484503,154.8249147765774,151.6525992780924,154.54010009765625,81378700,0.0,0.0
2022-07-29,158.36060045687617,160.7079195187844,156.6516677769687,159.60791015625,101786900,0.0,0.0
2022-08-01,158.13469189637678,160.6686202770066,158.01683964165412,158.62576293945312,67829400,0.0,0.0
2022-08-02,157.24094628726945,159.50969199737088,156.77933833047933,157.1525421142578,59907000,0.0,0.0
2022-08-03,157.96777335034653,163.61509191193315,157.87938413479097,163.16331481933594,82507500,0.0,0.0
2022-08-04,163.04545502447235,164.20439085358342,161.49366822844783,162.84902954101562,55474100,0.0,0.0
2022-08-05,160.51806934143676,163.114525365312,160.31152641592973,162.62277221679688,56697000,0.23,0.0
2022-08-08,163.62595540473944,165.04220702567798,161.49174831186727,162.15069580078125,60276900,0.0,0.0
2022-08-09,161.31474028979756,163.08505499075815,160.55743608300256,162.19989013671875,63135500,0.0,0.0
2022-08-10,164.91435623038078,166.54698055787682,164.14722239112217,166.44863891601562,70170500,0.0,0.0
2022-08-11,167.25512657950156,168.16979550252623,165.41597407733548,165.71102905273438,57149200,0.0,0.0
2022-08-12,167.0190809905204,169.33031226065586,166.60599505436244,169.261474609375,68039400,0.0,0.0
2022-08-15,168.6910117877752,170.53016384292243,168.52381751068145,170.33346557617188,54091700,0.0,0.0
2022-08-16,169.93024033504878,170.84490912166515,168.82871793209483,170.17611694335938,56377100,0.0,0.0
2022-08-17,169.92039567056804,173.24463691658173,169.72369740271,171.67103576660156,79542000,0.0,0.0
2022-08-18,170.88420666210232,172.0152328184591,170.26459293782798,171.27760314941406,62290100,0.0,0.0
2022-08-19,170.17614485304702,170.87444113830458,168.48451230986507,168.69105529785156,70346300,0.0,0.0
2022-08-22,166.89121173091766,167.05840602639253,164.38326728455968,164.80618286132812,69026800,0.0,0.0
2022-08-23,164.32425128292837,165.92737151886493,163.90133572678997,164.47177124023438,54147100,0.0,0.0
2022-08-24,164.56030249873976,165.33726597260625,163.50794341888323,164.76683044433594,53841500,0.0,0.0
2022-08-25,165.9962181286182,167.33378750652878,165.57331755675585,167.22560119628906,51218200,0.0,0.0
2022-08-26,167.75670773498427,168.2287866440609,160.8623176958489,160.92132568359375,78961000,0.0,0.0
2022-08-29,158.4920749241394,160.2132113909233,157.18402441564837,158.71829223632812,73314000,0.0,0.0
2022-08-30,159.45592432505862,159.8788249449609,155.11865676791015,156.28903198242188,77906200,0.0,0.0
2022-08-31,157.665923552681,157.93147450788678,154.54820976951913,154.62689208984375,87991100,0.0,0.0
2022-09-01,154.05645479166745,155.8070951296429,152.11894582091065,155.3546905517578,74229900,0.0,0.0
2022-09-02,157.11516076913463,157.71510032446895,152.41400097767612,153.24014282226562,76957800,0.0,0.0
2022-09-06,153.88925181756636,154.4990209999667,151.15510515135455,151.9812469482422,73714800,0.0,0.0
2022-09-07,152.26646809885722,154.0859459351541,151.07641875135508,153.38766479492188,87449600,0.0,0.0
2022-09-08,152.0894537868935,153.7810862700933,150.1617743268103,151.9124298095703,84923800,0.0,0.0
2022-09-09,152.90577277832278,155.21701929836195,152.19764682354995,154.77442932128906,68028800,0.0,0.0
2022-09-12,156.9577901423654,161.5507634451195,156.67257987610813,160.7344512939453,104956000,0.0,0.0
2022-09-13,157.26267420589616,157.89211772902357,150.8403783347764,151.30262756347656,122656600,0.0,0.0
2022-09-14,152.2369398106262,154.50885206267736,151.07640953249754,152.7483673095703,87965400,0.0,0.0
2022-09-15,152.09925057054045,152.67953072071606,148.8831956207659,149.8568572998047,90481100,0.0,0.0
2022-09-16,148.71599907903905,148.85368936524756,145.92282969048466,148.2144012451172,162278800,0.0,0.0
2022-09-19,146.8473562182448,152.01076545240036,146.64082825286496,151.9320831298828,81474200,0.0,0.0
2022-09-20,150.8699064647989,155.47272515734463,150.5551921564435,154.3121795654297,107689800,0.0,0.0
2022-09-21,154.74492033364538,156.12183853779936,151.06661536137307,151.18463134765625,101696800,0.0,0.0
2022-09-22,149.8667164993867,151.9222413623521,148.42096082844884,150.2207794189453,86652500,0.0,0.0
2022-09-23,148.69635763891162,148.97173827223702,146.10973061112034,147.94888305664062,96029900,0.0,0.0
2022-09-26,147.19157145564952,151.23378336075643,147.17189712565283,148.28326416015625,93339400,0.0,0.0
2022-09-27,150.22077457787657,152.16811306913462,147.47678328794686,149.25692749023438,84442700,0.0,0.0
2022-09-28,145.20488028971093,148.15539940831013,142.45105944426174,147.36859130859375,146691400,0.0,0.0
2022-09-29,143.69029304650877,144.30006222073425,138.3596750779143,140.12998962402344,128138200,0.0,0.0
2022-09-30,138.9497950371784,140.739784043771,135.72389496609006,135.92059326171875,124925300,0.0,0.0
2022-10-03,135.93043653465315,140.71027860420344,135.41900896557823,140.10049438476562,114311700,0.0,0.0
2022-10-04,142.6379332973476,143.80830832520158,141.88062916042142,143.69029235839844,87830100,0.0,0.0
2022-10-05,141.69382456070875,144.9492294994223,140.6512948005739,143.98538208007812,79471000,0.0,0.0
2022-10-06,143.40507882099124,145.1065408456924,142.8248135939426,143.03134155273438,68402200,0.0,0.0
2022-10-07,140.18900681575843,140.73978304959337,137.1499753994762,137.7794189453125,85925600,0.0,0.0
2022-10-10,138.1039581298828,139.54971364677584,136.2844804095271,138.1039581298828,74899000,0.0,0.0
2022-10-11,137.59253769929057,139.01863396780078,135.94025417061508,136.68771362304688,77033700,0.0,0.0
2022-10-12,136.8352824760686,138.04499143111343,135.88127984271256,136.0583038330078,70433700,0.0,0.0
2022-10-13,132.76356905691682,141.22171730449597,132.15378472461572,140.63162231445312,113224000,0.0,0.0
2022-10-14,141.9298435333937,142.13638653487928,135.91078758368462,136.09765625,88598000,0.0,0.0
2022-10-17,138.74327729972723,140.54308109407378,137.9564690521345,140.06117248535156,85250900,0.0,0.0
2022-10-18,143.09038098743915,144.2804155723702,138.2908639653918,141.3790740966797,99136600,0.0,0.0
2022-10-19,139.35303637893844,142.55926212019432,139.16616774549112,141.48724365234375,61758300,0.0,0.0
2022-10-20,140.66108608089553,143.48374457740485,140.29717851697941,141.0249786376953,64522000,0.0,0.0
2022-10-21,140.51359551029486,145.4114696146214,140.2972228386762,144.84103393554688,86548600,0.0,0.0
2022-10-24,144.7623420825169,147.75219561004096,143.59196680128503,146.9850616455078,75981900,0.0,0.0
2022-10-25,147.61450271725704,149.97492757312142,146.89654709772452,149.827392578125,74732300,0.0,0.0
2022-10-26,148.47011872840665,149.4831290241877,145.5982671053076,146.8866729736328,88194300,0.0,0.0
2022-10-27,145.62781359762897,146.5916457586151,141.75279561471663,142.4117431640625,109180200,0.0,0.0
2022-10-28,145.75566287950778,154.90227649289278,145.3819406077306,153.1713104248047,164762400,0.0,0.0
2022-10-31,150.63384336153183,151.6960320711127,149.41429002672785,150.8108673095703,97943200,0.0,0.0
2022-11-01,152.52217870801033,152.8860712842191,146.6703184608035,148.1652374267578,80379300,0.0,0.0
2022-11-02,146.49329861316923,149.66019092618583,142.60845071578376,142.63795471191406,93604600,0.0,0.0
2022-11-03,139.71689820139042,140.4446982431596,136.4614948514773,136.58935546875,97918500,0.0,0.0
2022-11-04,139.97824816387146,140.5496299805745,132.38284296255216,136.32339477539062,140814800,0.23,0.0
2022-11-07,135.07230983758222,137.08198530971782,133.65370831277258,136.85540771484375,83374600,0.0,0.0
2022-11-08,138.32322168629616,139.3280515614897,135.44662070693448,137.42674255371094,89908500,0.0,0.0
2022-11-09,136.44161049413725,136.49087039963513,132.58971737719733,132.8655548095703,74917800,0.0,0.0
2022-11-10,139.14089348616804,144.6872100830078,137.42674799216064,144.6872100830078,118854000,0.0,0.0
2022-11-11,143.6528333928847,147.7805490726991,142.2243712372686,147.47515869140625,93979700,0.0,0.0
2022-11-14,146.75601106211803,148.04653945457946,145.23889010351994,146.07626342773438,73374100,0.0,0.0
2022-11-15,149.95768214517247,151.3073161661693,146.35207406862938,147.81007385253906,89868300,0.0,0.0
2022-11-16,146.9136479496193,147.64264051462695,145.10098244243153,146.5786895751953,64218300,0.0,0.0
2022-11-17,144.2537899006478,149.22874117882532,143.9779523871504,148.48004150390625,80389400,0.0,0.0
2022-11-18,150.04634875723008,150.43055193083845,147.74112971557977,149.04150390625,74829600,0.0,0.0
2022-11-21,147.9283434491039,148.13521403601513,145.52460403537026,145.81028747558594,58724100,0.0,0.0
2022-11-22,145.92847743972578,148.18443654711209,144.74629997055138,147.947998046875,51804100,0.0,0.0
2022-11-23,147.22887996484198,149.5735133563615,147.1205141770319,148.82481384277344,58301400,0.0,0.0
2022-11-25,146.10580754336945,146.66734339247978,144.9334909730617,145.90878295898438,35195900,0.0,0.0
2022-11-28,142.98295496117322,144.46066223238503,141.24911717447705,142.07662963867188,69246000,0.0,0.0
2022-11-29,142.14552449543845,142.65780035300432,138.26409424637174,139.0718994140625,83763800,0.0,0.0
2022-11-30,139.2984872397453,146.50970358247017,138.46112907886217,145.8299560546875,111380900,0.0,0.0
2022-12-01,146.00731491776455,146.91364010696918,144.4310880474874,146.10581970214844,71250400,0.0,0.0
2022-12-02,143.79076945238455,145.8004446428343,143.48536400225353,145.61326599121094,65447400,0.0,0.0
2022-12-05,145.57384712908555,148.6770258303521,143.60357112015112,144.45079040527344,68826400,0.0,0.0
2022-12-06,144.8842807716765,145.11085834633857,139.8108100756125,140.78610229492188,64727200,0.0,0.0
2022-12-07,140.07679006739448,141.2392458201791,137.9193352044314,138.84536743164062,69721100,0.0,0.0
2022-12-08,140.24422386630843,141.38698737134578,139.00295559622268,140.5299072265625,62128300,0.0,0.0
2022-12-09,140.22452830407295,143.40653461732074,138.80592729031733,140.04721069335938,76097000,0.0,0.0
2022-12-12,140.57920002207968,142.35245156002605,138.96357418350942,142.3426055908203,70462700,0.0,0.0
2022-12-13,147.2781498799709,147.7411660018872,142.09632874722436,143.30804443359375,93886200,0.0,0.0
2022-12-14,143.18979848966035,144.48032672192886,139.06206832067184,141.08160400390625,82291200,0.0,0.0
2022-12-15,139.01283101163355,139.69257867211073,134.00832790749715,134.47134399414062,98931900,0.0,0.0
2022-12-16,134.65850323442362,135.6042272094749,131.74248840865712,132.51089477539062,160156900,0.0,0.0
2022-12-19,133.10199344508453,133.1906522558453,129.36832710470327,130.4027099609375,79592600,0.0,0.0
2022-12-20,129.43729149310985,131.26964891983806,127.95958437581338,130.33377075195312,77432800,0.0,0.0
2022-12-21,131.003643429146,134.7767236692483,130.77706590433928,133.4369354248047,85928000,0.0,0.0
2022-12-22,132.35330392731453,132.56017450128888,128.3634917913713,130.26480102539062,77852100,0.0,0.0
2022-12-23,128.97425178436364,130.45195863115794,127.71327647766012,129.90028381347656,63814900,0.0,0.0
2022-12-27,129.42744608626094,129.45699902617415,126.80697517918489,128.09750366210938,69007800,0.0,0.0
2022-12-28,127.74283419111387,129.08262238361158,123.99931454878694,124.16678619384766,85438400,0.0,0.0
2022-12-29,126.08783502074829,128.5408270130066,125.83170450249385,127.68376159667969,75703700,0.0,0.0
2022-12-30,126.50157113096991,128.01867700022572,125.53613260725537,127.99897003173828,77034200,0.0,0.0
2023-01-03,128.3437644584535,128.9545451464431,122.32457128587431,123.21119689941406,112117500,0.0,0.0
2023-01-04,125.00415469022626,126.74785308207225,123.22105739420844,124.4820327758789,89113600,0.0,0.0
2023-01-05,125.24058317585433,125.87107085400619,122.90581107632524,123.16194152832031,80962700,0.0,0.0
2023-01-06,124.1372542550979,128.35363661029058,123.03389687582771,127.69359588623047,87754700,0.0,0.0
2023-01-09,128.530949601707,131.4272575812406,127.95956778658704,128.2156982421875,70790800,0.0,0.0
2023-01-10,128.32406282244906,129.30920076375085,126.21586822934367,128.78707885742188,63896200,0.0,0.0
2023-01-11,129.29935853420528,131.52576493439358,128.52110615216108,131.50607299804688,69458900,0.0,0.0
2023-01-12,131.89026209256642,132.26460425926095,129.48652329837336,131.42724609375,71379600,0.0,0.0
2023-01-13,130.0677644513709,132.914812571895,129.70326821418658,132.75718688964844,57809700,0.0,0.0
2023-01-17,132.82617382563913,135.24960517017936,132.13658015166487,133.919677734375,63646600,0.0,0.0
2023-01-18,134.78660397065414,136.54999458059902,133.02319832869463,133.20053100585938,69672800,0.0,0.0
2023-01-19,132.08729648616435,134.22504400705918,131.78190613060963,133.25961303710938,58280400,0.0,0.0
2023-01-20,133.26944989272516,135.96873306889344,132.22520615532028,135.82095336914062,80223600,0.0,0.0
2023-01-23,136.06724948686616,141.18997887668803,135.85051793428082,139.0128173828125,81760300,0.0,0.0
2023-01-24,138.22469014521045,141.03233904710638,138.2148441781761,140.4116973876953,66435100,0.0,0.0
2023-01-25,138.7960933961296,140.31319931491353,136.74700453490559,139.75167846679688,65799300,0.0,0.0
2023-01-26,141.04221286895242,142.10616376720364,139.79108333600698,141.8204803466797,54105100,0.0,0.0
2023-01-27,141.03234821855804,145.04185173584784,140.95353538112576,143.76116943359375,70555800,0.0,0.0
2023-01-30,142.80561778514152,143.38684562469143,140.72697590646771,140.87474060058594,64015300,0.0,0.0
2023-01-31,140.57920288721874,142.19482875871702,140.1654466919342,142.14556884765625,65874500,0.0,0.0
2023-02-01,141.83030751885846,144.43107102589934,139.2196980441436,143.2686004638672,77663600,0.0,0.0
2023-02-02,146.68702845858084,148.9331416858034,145.96788199485025,148.57850646972656,118339000,0.0,0.0
2023-02-03,145.8299825944814,155.0410292646019,145.632957993241,152.20382690429688,154357300,0.0,0.0
2023-02-06,150.30250288074524,150.82462478693864,148.53909754834626,149.4749755859375,69858300,0.0,0.0
2023-02-07,148.4011799958932,152.9229595728958,148.4011799958932,152.35157775878906,83322600,0.0,0.0
2023-02-08,151.5930321421785,152.28262569889247,148.9233016908853,149.6621551513672,64120100,0.0,0.0
2023-02-09,151.49451696275133,152.0363458567265,148.18445275739066,148.6277618408203,56007100,0.0,0.0
2023-02-10,147.46352995054943,149.3184067990407,147.22673043469464,148.99281311035156,57450700,0.23,0.0
2023-02-13,148.9336202674222,152.19940317198714,148.90402220916044,151.79489135742188,62199000,0.0,0.0
2023-02-14,150.08798919443248,151.71595766811416,148.8448255867729,151.153564453125,61707600,0.0,0.0
2023-02-15,151.06478017591323,153.4228543120151,150.83785669682248,153.255126953125,65573800,0.0,0.0
2023-02-16,151.4594283283723,154.24176636818623,151.3015770289575,151.65676879882812,68167900,0.0,0.0
2023-02-17,150.31491216317963,150.95622343027773,148.83494918837297,150.51223754882812,59144100,0.0,0.0
2023-02-21,148.1936535747809,149.27896600318738,146.42757068306315,146.4966278076172,58867200,0.0,0.0
2023-02-22,146.88142431742384,147.9469997349945,145.19427453082793,146.9208984375,51011300,0.0,0.0
2023-02-23,148.08511286734324,148.33177339849212,145.27319184522457,147.40432739257812,48394200,0.0,0.0
2023-02-24,145.14491019093927,145.22384336023686,143.77347836618958,144.75025939941406,55469600,0.0,0.0
2023-02-27,145.73689015780175,147.17737898488724,145.4803536136917,145.94407653808594,44998500,0.0,0.0
2023-02-28,145.08572620470352,147.08860849628215,144.86866373473268,145.44091796875,50547000,0.0,0.0
2023-03-01,144.86865768902635,145.26330849706878,143.0729618860178,143.36895751953125,55479000,0.0,0.0
2023-03-02,142.4513915466776,144.75026945161636,141.977792498003,143.96095275878906,52238100,0.0,0.0
2023-03-03,146.0624926286878,149.0914911594904,145.36198515518814,149.01255798339844,70732300,0.0,0.0
2023-03-06,151.7356723720831,154.21215352218627,151.41009374796985,151.775146484375,87558000,0.0,0.0
