,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,expirationDate,time_to_expiration
340,AAPL230630C00110000,2023-05-16 15:51:52+00:00,110.0,62.72,64.55,67.05,0.0,0.0,,1,0.804689453125,True,REGULAR,USD,Call,2023-06-30,39
341,AAPL230630C00130000,2023-05-17 19:23:50+00:00,130.0,43.2,44.75,47.45,0.0,0.0,,1,0.6025430371093752,True,REGULAR,USD,Call,2023-06-30,39
342,AAPL230630C00135000,2023-05-19 18:54:36+00:00,135.0,41.45,39.8,42.4,4.66,12.666485,1.0,3,0.5407760766601564,True,REGULAR,USD,Call,2023-06-30,39
343,AAPL230630C00140000,2023-05-19 15:04:47+00:00,140.0,36.95,34.9,37.6,3.0699997,9.061392,10.0,11,0.629886513671875,True,REGULAR,USD,Call,2023-06-30,39
344,AAPL230630C00145000,2023-05-18 19:36:33+00:00,145.0,30.73,30.5,32.15,0.0,0.0,4.0,25,0.522343643798828,True,REGULAR,USD,Call,2023-06-30,39
345,AAPL230630C00150000,2023-05-19 19:11:52+00:00,150.0,26.82,25.15,27.8,0.9699993,3.7524152,2.0,8,0.5029346582031251,True,REGULAR,USD,Call,2023-06-30,39
346,AAPL230630C00155000,2023-05-19 19:13:50+00:00,155.0,22.07,21.1,22.5,0.97999954,4.64675,7.0,11,0.41174904663085937,True,REGULAR,USD,Call,2023-06-30,39
347,AAPL230630C00160000,2023-05-19 19:08:17+00:00,160.0,17.0,16.95,17.15,0.14999962,0.89020544,4.0,38,0.3197089514160155,True,REGULAR,USD,Call,2023-06-30,39
348,AAPL230630C00165000,2023-05-19 19:52:35+00:00,165.0,12.7,12.05,13.45,0.19999981,1.5999984,88.0,141,0.3198310205078124,True,REGULAR,USD,Call,2023-06-30,39
349,AAPL230630C00170000,2023-05-19 19:15:26+00:00,170.0,8.61,8.5,8.7,-0.09000015,-1.0344845,71.0,570,0.24945818908691403,True,REGULAR,USD,Call,2023-06-30,39
350,AAPL230630C00175000,2023-05-19 19:54:30+00:00,175.0,5.1,5.1,5.5,-0.20000029,-3.77359,345.0,883,0.23151403259277342,True,REGULAR,USD,Call,2023-06-30,39
351,AAPL230630C00180000,2023-05-19 19:59:08+00:00,180.0,2.63,2.51,2.81,-0.06999993,-2.59259,674.0,1207,0.2043536596679687,False,REGULAR,USD,Call,2023-06-30,39
352,AAPL230630C00185000,2023-05-19 19:59:25+00:00,185.0,1.06,1.06,1.09,-0.05000007,-4.504511,424.0,1895,0.180672255859375,False,REGULAR,USD,Call,2023-06-30,39
353,AAPL230630C00190000,2023-05-19 19:58:04+00:00,190.0,0.4,0.37,0.4,0.02000001,5.2631607,2908.0,869,0.17456880126953128,False,REGULAR,USD,Call,2023-06-30,39
354,AAPL230630C00195000,2023-05-19 19:49:34+00:00,195.0,0.14,0.14,0.15,0.0,0.0,449.0,204,0.17627776855468752,False,REGULAR,USD,Call,2023-06-30,39
355,AAPL230630C00200000,2023-05-19 17:30:31+00:00,200.0,0.08,0.01,0.08,0.009999998,14.285712,26.0,440,0.18946123046875002,False,REGULAR,USD,Call,2023-06-30,39
356,AAPL230630C00205000,2023-05-19 14:39:09+00:00,205.0,0.04,0.03,0.05,0.0,0.0,20.0,30,0.20508607421874997,False,REGULAR,USD,Call,2023-06-30,39
357,AAPL230630P00090000,2023-05-16 18:04:27+00:00,90.0,0.02,0.0,0.17,0.0,0.0,,1,0.8183611914062499,False,REGULAR,USD,Put,2023-06-30,39
358,AAPL230630P00100000,2023-05-16 19:37:07+00:00,100.0,0.02,0.0,0.18,0.0,0.0,,8,0.70312796875,False,REGULAR,USD,Put,2023-06-30,39
359,AAPL230630P00105000,2023-05-16 19:36:39+00:00,105.0,0.03,0.01,0.04,0.0,0.0,,8,0.5625043750000001,False,REGULAR,USD,Put,2023-06-30,39
360,AAPL230630P00110000,2023-05-12 17:28:09+00:00,110.0,0.05,0.02,0.04,0.0,0.0,,8,0.523442265625,False,REGULAR,USD,Put,2023-06-30,39
361,AAPL230630P00115000,2023-05-19 17:39:58+00:00,115.0,0.04,0.03,0.04,-0.04,-50.0,3.0,6,0.49219257812500006,False,REGULAR,USD,Put,2023-06-30,39
362,AAPL230630P00120000,2023-05-19 14:05:40+00:00,120.0,0.06,0.05,0.06,0.0,0.0,37.0,31,0.4687553125,False,REGULAR,USD,Put,2023-06-30,39
363,AAPL230630P00125000,2023-05-18 14:42:12+00:00,125.0,0.09,0.07,0.08,0.0,0.0,43.0,81,0.437505625,False,REGULAR,USD,Put,2023-06-30,39
364,AAPL230630P00130000,2023-05-19 16:50:38+00:00,130.0,0.11,0.1,0.11,-0.009999998,-8.333332,3.0,33,0.4101621484375,False,REGULAR,USD,Put,2023-06-30,39
365,AAPL230630P00135000,2023-05-19 19:38:20+00:00,135.0,0.15,0.14,0.15,0.0,0.0,2.0,430,0.38086556640624997,False,REGULAR,USD,Put,2023-06-30,39
366,AAPL230630P00140000,2023-05-19 18:44:04+00:00,140.0,0.2,0.19,0.2,-0.030000001,-13.043478,12.0,1674,0.3505924316406249,False,REGULAR,USD,Put,2023-06-30,39
367,AAPL230630P00145000,2023-05-19 18:41:20+00:00,145.0,0.28,0.26,0.28,-0.02000001,-6.66667,5.0,1855,0.3227606787109374,False,REGULAR,USD,Put,2023-06-30,39
368,AAPL230630P00150000,2023-05-19 19:43:39+00:00,150.0,0.4,0.37,0.39,-0.01999998,-4.7619004,126.0,480,0.29321995849609367,False,REGULAR,USD,Put,2023-06-30,39
369,AAPL230630P00155000,2023-05-19 19:44:49+00:00,155.0,0.57,0.56,0.58,-0.050000012,-8.064518,118.0,2371,0.2668530346679688,False,REGULAR,USD,Put,2023-06-30,39
370,AAPL230630P00160000,2023-05-19 19:58:04+00:00,160.0,0.87,0.86,0.91,-0.089999974,-9.374998,292.0,774,0.24268335449218748,False,REGULAR,USD,Put,2023-06-30,39
371,AAPL230630P00165000,2023-05-19 19:58:04+00:00,165.0,1.4,1.36,1.49,-0.110000014,-7.2847695,490.0,1939,0.22071091796874998,False,REGULAR,USD,Put,2023-06-30,39
372,AAPL230630P00170000,2023-05-19 19:53:35+00:00,170.0,2.42,2.35,2.57,-0.12999988,-5.0980344,337.0,818,0.20410952148437497,False,REGULAR,USD,Put,2023-06-30,39
373,AAPL230630P00175000,2023-05-19 19:58:16+00:00,175.0,4.05,3.95,4.1,-0.059999943,-1.4598526,417.0,373,0.17859708129882812,False,REGULAR,USD,Put,2023-06-30,39
374,AAPL230630P00180000,2023-05-19 19:27:51+00:00,180.0,6.5,6.25,6.6,-0.5500002,-7.801421,64.0,148,0.15528188476562502,True,REGULAR,USD,Put,2023-06-30,39
375,AAPL230630P00185000,2023-05-19 15:38:57+00:00,185.0,10.11,9.3,10.95,-0.69000053,-6.3888936,1.0,106,0.18201501586914062,True,REGULAR,USD,Put,2023-06-30,39
376,AAPL230630P00190000,2023-05-16 14:43:24+00:00,190.0,18.0,13.95,16.1,0.0,0.0,,0,0.24439232177734377,True,REGULAR,USD,Put,2023-06-30,39
377,AAPL230630P00195000,2023-05-17 14:06:37+00:00,195.0,24.14,19.3,20.25,0.0,0.0,,0,0.21656056884765623,True,REGULAR,USD,Put,2023-06-30,39
378,AAPL230630P00200000,2023-05-17 18:15:02+00:00,200.0,27.56,23.65,25.9,0.0,0.0,,0,0.3215399877929687,True,REGULAR,USD,Put,2023-06-30,39
379,AAPL230630P00210000,2023-05-18 14:33:36+00:00,210.0,36.0,33.5,36.0,0.0,0.0,3.0,3,0.41138283935546877,True,REGULAR,USD,Put,2023-06-30,39
380,AAPL230721C00050000,2023-05-04 19:25:40+00:00,50.0,115.75,123.75,127.15,0.0,0.0,2.0,20,1.41015919921875,True,REGULAR,USD,Call,2023-07-21,60
381,AAPL230721C00055000,2023-02-27 14:32:23+00:00,55.0,94.0,104.95,105.45,0.0,0.0,1.0,23,1.0000000000000003e-05,True,REGULAR,USD,Call,2023-07-21,60
382,AAPL230721C00060000,2023-05-17 16:14:03+00:00,60.0,111.49,114.2,117.15,0.0,0.0,2.0,2534,1.3261752441406247,True,REGULAR,USD,Call,2023-07-21,60
383,AAPL230721C00065000,2023-05-09 18:20:19+00:00,65.0,107.92,109.4,112.5,0.0,0.0,1.0,405,1.3281283593749997,True,REGULAR,USD,Call,2023-07-21,60
384,AAPL230721C00070000,2023-05-04 14:07:49+00:00,70.0,95.9,104.5,107.25,0.0,0.0,4.0,214,1.2153359545898437,True,REGULAR,USD,Call,2023-07-21,60
385,AAPL230721C00075000,2023-05-08 14:19:07+00:00,75.0,99.15,99.3,102.65,0.0,0.0,1.0,72,1.1591838916015624,True,REGULAR,USD,Call,2023-07-21,60
386,AAPL230721C00080000,2023-05-05 14:39:13+00:00,80.0,94.25,94.1,97.05,0.0,0.0,1.0,94,0.9604496142578124,True,REGULAR,USD,Call,2023-07-21,60
387,AAPL230721C00085000,2023-05-17 19:35:58+00:00,85.0,88.41,89.55,92.25,0.0,0.0,7.0,707,0.9873048144531251,True,REGULAR,USD,Call,2023-07-21,60
388,AAPL230721C00090000,2023-05-10 19:53:11+00:00,90.0,84.14,84.6,87.15,0.0,0.0,10.0,1072,0.91211025390625,True,REGULAR,USD,Call,2023-07-21,60
389,AAPL230721C00095000,2023-05-18 19:32:28+00:00,95.0,80.47,79.65,82.45,0.0,0.0,11.0,117,0.8833019482421874,True,REGULAR,USD,Call,2023-07-21,60
390,AAPL230721C00100000,2023-05-19 15:56:13+00:00,100.0,76.85,74.75,77.5,3.7999954,5.20191,1.0,205,0.8325212060546874,True,REGULAR,USD,Call,2023-07-21,60
391,AAPL230721C00105000,2023-05-12 14:49:37+00:00,105.0,68.88,69.8,72.45,0.0,0.0,2.0,89,0.7702659692382813,True,REGULAR,USD,Call,2023-07-21,60
392,AAPL230721C00110000,2023-05-18 15:36:31+00:00,110.0,65.7,64.85,67.65,0.0,0.0,4.0,528,0.729494892578125,True,REGULAR,USD,Call,2023-07-21,60
393,AAPL230721C00115000,2023-05-19 14:34:58+00:00,115.0,62.29,59.95,62.7,2.8899994,4.8653183,5.0,268,0.6811555322265627,True,REGULAR,USD,Call,2023-07-21,60
394,AAPL230721C00120000,2023-05-19 16:43:53+00:00,120.0,56.58,56.05,57.1,3.4800034,6.553679,99.0,652,0.6538120556640626,True,REGULAR,USD,Call,2023-07-21,60
395,AAPL230721C00125000,2023-05-19 18:54:50+00:00,125.0,51.7,50.1,52.85,3.1800003,6.5539985,10.0,1287,0.5860637097167969,True,REGULAR,USD,Call,2023-07-21,60
396,AAPL230721C00130000,2023-05-19 19:41:09+00:00,130.0,46.49,45.6,47.55,3.7400017,8.748542,4.0,1763,0.5415084912109377,True,REGULAR,USD,Call,2023-07-21,60
397,AAPL230721C00135000,2023-05-19 19:40:37+00:00,135.0,41.5,40.8,43.05,0.5099983,1.2442018,2.0,2562,0.5180712255859375,True,REGULAR,USD,Call,2023-07-21,60
398,AAPL230721C00140000,2023-05-19 18:13:01+00:00,140.0,36.9,35.45,38.0,1.1400032,3.1879287,6.0,2446,0.5388229711914063,True,REGULAR,USD,Call,2023-07-21,60
399,AAPL230721C00145000,2023-05-19 19:51:44+00:00,145.0,32.0,31.4,32.1,0.13999939,0.43942052,39.0,4269,0.42127043579101564,True,REGULAR,USD,Call,2023-07-21,60
400,AAPL230721C00150000,2023-05-19 19:00:48+00:00,150.0,27.56,26.55,27.9,0.65999985,2.453531,55.0,6262,0.41461767028808594,True,REGULAR,USD,Call,2023-07-21,60
401,AAPL230721C00155000,2023-05-19 19:48:15+00:00,155.0,22.41,22.5,22.7,0.11000061,0.4932763,44.0,8897,0.3455875988769531,True,REGULAR,USD,Call,2023-07-21,60
402,AAPL230721C00160000,2023-05-19 19:46:43+00:00,160.0,18.05,17.95,18.2,-0.050001144,-0.2762494,255.0,17606,0.31140825317382803,True,REGULAR,USD,Call,2023-07-21,60
403,AAPL230721C00165000,2023-05-19 18:54:00+00:00,165.0,13.7,13.6,14.0,-0.25,-1.7921147,260.0,17238,0.2827220166015625,True,REGULAR,USD,Call,2023-07-21,60
404,AAPL230721C00170000,2023-05-19 19:58:04+00:00,170.0,9.95,9.9,10.05,-0.10000038,-0.9950287,667.0,26622,0.25299819274902346,True,REGULAR,USD,Call,2023-07-21,60
405,AAPL230721C00175000,2023-05-19 19:57:32+00:00,175.0,6.55,6.55,6.65,-0.19999981,-2.96296,5774.0,38008,0.22827920166015625,True,REGULAR,USD,Call,2023-07-21,60
406,AAPL230721C00180000,2023-05-19 19:59:32+00:00,180.0,3.85,3.85,3.95,-0.09000015,-2.2842677,3116.0,32547,0.20777159423828123,False,REGULAR,USD,Call,2023-07-21,60
407,AAPL230721C00185000,2023-05-19 19:57:59+00:00,185.0,1.96,1.93,2.0,-0.07999992,-3.921565,3900.0,28793,0.18909502319335939,False,REGULAR,USD,Call,2023-07-21,60
408,AAPL230721C00190000,2023-05-19 19:59:09+00:00,190.0,0.87,0.85,0.97,-0.060000002,-6.4516134,1772.0,21880,0.18207605041503905,False,REGULAR,USD,Call,2023-07-21,60
409,AAPL230721C00195000,2023-05-19 19:53:42+00:00,195.0,0.37,0.36,0.38,0.0,0.0,2893.0,12554,0.17285983398437502,False,REGULAR,USD,Call,2023-07-21,60
410,AAPL230721C00200000,2023-05-19 19:58:31+00:00,200.0,0.17,0.16,0.17,0.010000005,6.250004,1436.0,20228,0.17432466308593753,False,REGULAR,USD,Call,2023-07-21,60
411,AAPL230721C00205000,2023-05-19 19:32:29+00:00,205.0,0.09,0.05,0.09,0.010000005,12.500008,61.0,3695,0.18116053222656248,False,REGULAR,USD,Call,2023-07-21,60
412,AAPL230721C00210000,2023-05-19 15:10:36+00:00,210.0,0.05,0.04,0.06,0.0,0.0,22.0,2777,0.19336744140625,False,REGULAR,USD,Call,2023-07-21,60
413,AAPL230721C00215000,2023-05-19 14:25:32+00:00,215.0,0.04,0.0,0.08,0.01,33.333336,3.0,935,0.22266402343749997,False,REGULAR,USD,Call,2023-07-21,60
414,AAPL230721C00220000,2023-05-19 19:39:37+00:00,220.0,0.03,0.0,0.03,0.02,200.0,9.0,6346,0.21680470703125,False,REGULAR,USD,Call,2023-07-21,60
415,AAPL230721C00225000,2023-05-19 18:15:48+00:00,225.0,0.04,0.01,0.02,0.03,300.0,4.0,876,0.22657023437499998,False,REGULAR,USD,Call,2023-07-21,60
416,AAPL230721C00230000,2023-05-18 17:55:52+00:00,230.0,0.01,0.0,0.02,0.0,0.0,5.0,2571,0.242195078125,False,REGULAR,USD,Call,2023-07-21,60
417,AAPL230721C00235000,2023-05-19 17:12:51+00:00,235.0,0.01,0.0,0.17,0.0,0.0,10.0,169,0.335944140625,False,REGULAR,USD,Call,2023-07-21,60
418,AAPL230721C00240000,2023-05-19 18:26:30+00:00,240.0,0.03,0.0,0.02,0.02,200.0,5.0,1351,0.27735097656249996,False,REGULAR,USD,Call,2023-07-21,60
419,AAPL230721C00245000,2023-05-11 17:38:05+00:00,245.0,0.01,0.0,0.17,0.0,0.0,3.0,280,0.37500625,False,REGULAR,USD,Call,2023-07-21,60
420,AAPL230721C00250000,2023-05-10 14:20:45+00:00,250.0,0.01,0.0,0.04,0.0,0.0,1.0,1291,0.33008482421874996,False,REGULAR,USD,Call,2023-07-21,60
421,AAPL230721C00260000,2023-05-15 13:30:02+00:00,260.0,0.01,0.0,0.01,0.0,0.0,2.0,1293,0.31641308593749995,False,REGULAR,USD,Call,2023-07-21,60
422,AAPL230721C00270000,2023-04-17 13:44:00+00:00,270.0,0.01,0.0,0.0,0.0,0.0,11.0,1040,0.2500075,False,REGULAR,USD,Call,2023-07-21,60
423,AAPL230721C00280000,2023-05-17 17:04:42+00:00,280.0,0.01,0.0,0.02,0.0,0.0,1.0,3540,0.39453730468750003,False,REGULAR,USD,Call,2023-07-21,60
424,AAPL230721P00050000,2023-05-11 13:54:38+00:00,50.0,0.01,0.0,0.16,0.0,0.0,1.0,3896,1.19922275390625,False,REGULAR,USD,Put,2023-07-21,60
425,AAPL230721P00055000,2023-05-09 13:53:13+00:00,55.0,0.01,0.0,0.01,0.0,0.0,1.0,2322,0.85937640625,False,REGULAR,USD,Put,2023-07-21,60
426,AAPL230721P00060000,2023-05-05 13:58:30+00:00,60.0,0.01,0.0,0.06,0.0,0.0,10.0,6040,0.929688203125,False,REGULAR,USD,Put,2023-07-21,60
427,AAPL230721P00065000,2023-05-11 16:24:03+00:00,65.0,0.01,0.0,0.16,0.0,0.0,41.0,2123,0.9570316796874999,False,REGULAR,USD,Put,2023-07-21,60
428,AAPL230721P00070000,2023-05-19 19:52:20+00:00,70.0,0.01,0.0,0.02,0.0,0.0,50.0,1898,0.726565234375,False,REGULAR,USD,Put,2023-07-21,60
429,AAPL230721P00075000,2023-05-15 15:24:43+00:00,75.0,0.02,0.01,0.17,0.0,0.0,5.0,2734,0.8378922460937499,False,REGULAR,USD,Put,2023-07-21,60
430,AAPL230721P00080000,2023-05-18 13:44:27+00:00,80.0,0.02,0.01,0.04,0.0,0.0,2.0,3793,0.6796907031250001,False,REGULAR,USD,Put,2023-07-21,60
431,AAPL230721P00085000,2023-05-16 19:40:59+00:00,85.0,0.02,0.01,0.03,0.0,0.0,8.0,634,0.6171913281250001,False,REGULAR,USD,Put,2023-07-21,60
432,AAPL230721P00090000,2023-05-18 19:32:38+00:00,90.0,0.03,0.01,0.03,0.01,50.0,2.0,2400,0.570316796875,False,REGULAR,USD,Put,2023-07-21,60
433,AAPL230721P00095000,2023-05-19 18:54:31+00:00,95.0,0.04,0.02,0.04,0.01,33.333336,20.0,2260,0.5468795312500001,False,REGULAR,USD,Put,2023-07-21,60
434,AAPL230721P00100000,2023-05-19 17:52:21+00:00,100.0,0.05,0.02,0.05,0.010000002,25.000006,64.0,10806,0.5136767382812499,False,REGULAR,USD,Put,2023-07-21,60
435,AAPL230721P00105000,2023-05-19 19:52:05+00:00,105.0,0.06,0.05,0.06,0.009999998,19.999996,13.0,5998,0.5019581054687501,False,REGULAR,USD,Put,2023-07-21,60
436,AAPL230721P00110000,2023-05-19 19:52:37+00:00,110.0,0.08,0.06,0.08,0.0,0.0,187.0,7013,0.47559118164062497,False,REGULAR,USD,Put,2023-07-21,60
437,AAPL230721P00115000,2023-05-18 19:46:46+00:00,115.0,0.1,0.08,0.1,0.0,0.0,12.0,7591,0.44727115234375,False,REGULAR,USD,Put,2023-07-21,60
438,AAPL230721P00120000,2023-05-19 17:24:07+00:00,120.0,0.11,0.11,0.14,-0.009999998,-8.333332,74.0,9233,0.42578699218750005,False,REGULAR,USD,Put,2023-07-21,60
439,AAPL230721P00125000,2023-05-19 19:40:39+00:00,125.0,0.16,0.14,0.16,-0.010000005,-5.882356,174.0,16247,0.39258419921875,False,REGULAR,USD,Put,2023-07-21,60
440,AAPL230721P00130000,2023-05-19 19:47:59+00:00,130.0,0.2,0.2,0.21,-0.00999999,-4.7619004,112.0,23435,0.367193828125,False,REGULAR,USD,Put,2023-07-21,60
441,AAPL230721P00135000,2023-05-19 19:06:29+00:00,135.0,0.27,0.27,0.28,-0.00999999,-3.571425,304.0,12005,0.34326828613281246,False,REGULAR,USD,Put,2023-07-21,60
442,AAPL230721P00140000,2023-05-19 18:26:57+00:00,140.0,0.38,0.36,0.38,0.0,0.0,603.0,13452,0.32031929687499994,False,REGULAR,USD,Put,2023-07-21,60
443,AAPL230721P00145000,2023-05-19 19:17:40+00:00,145.0,0.51,0.49,0.52,0.0,0.0,177.0,13247,0.2973703076171874,False,REGULAR,USD,Put,2023-07-21,60
444,AAPL230721P00150000,2023-05-19 19:59:10+00:00,150.0,0.71,0.64,0.72,-0.01000005,-1.3888958,993.0,44337,0.2749095947265625,False,REGULAR,USD,Put,2023-07-21,60
445,AAPL230721P00155000,2023-05-19 19:58:04+00:00,155.0,1.02,1.0,1.03,-0.060000062,-5.555561,3809.0,12045,0.25391371093750004,False,REGULAR,USD,Put,2023-07-21,60
446,AAPL230721P00160000,2023-05-19 19:59:40+00:00,160.0,1.48,1.34,1.59,-0.059999943,-3.8961005,1191.0,27223,0.23853300537109373,False,REGULAR,USD,Put,2023-07-21,60
447,AAPL230721P00165000,2023-05-19 19:59:50+00:00,165.0,2.23,2.21,2.24,-0.109999895,-4.7008505,5147.0,19982,0.21472953247070312,False,REGULAR,USD,Put,2023-07-21,60
448,AAPL230721P00170000,2023-05-19 19:54:44+00:00,170.0,3.34,3.25,3.4,-0.06000018,-1.7647111,1237.0,14563,0.19770089416503905,False,REGULAR,USD,Put,2023-07-21,60
449,AAPL230721P00175000,2023-05-19 19:58:56+00:00,175.0,4.95,4.9,5.0,-0.10000038,-1.9802054,5082.0,11354,0.17652190673828128,False,REGULAR,USD,Put,2023-07-21,60
450,AAPL230721P00180000,2023-05-19 19:57:12+00:00,180.0,7.35,7.15,7.35,-0.05000019,-0.67567825,716.0,2400,0.1550377465820313,True,REGULAR,USD,Put,2023-07-21,60
451,AAPL230721P00185000,2023-05-19 19:56:49+00:00,185.0,10.64,9.9,10.65,-0.009999275,-0.093889914,72.0,146,0.13221082641601564,True,REGULAR,USD,Put,2023-07-21,60
452,AAPL230721P00190000,2023-05-19 17:10:16+00:00,190.0,15.1,13.0,16.15,-0.34999943,-2.2653685,3.0,29,0.20154607055664062,True,REGULAR,USD,Put,2023-07-21,60
453,AAPL230721P00195000,2023-05-17 13:50:36+00:00,195.0,24.0,19.1,21.45,0.0,0.0,1.0,0,0.25830819824218754,True,REGULAR,USD,Put,2023-07-21,60
454,AAPL230721P00200000,2023-05-18 19:18:03+00:00,200.0,25.0,24.3,26.0,0.0,0.0,22.0,11,0.26843993286132806,True,REGULAR,USD,Put,2023-07-21,60
455,AAPL230721P00205000,2023-05-11 14:16:59+00:00,205.0,32.7,28.05,31.0,0.0,0.0,1.0,0,0.3023751403808594,True,REGULAR,USD,Put,2023-07-21,60
456,AAPL230721P00210000,2023-05-18 13:45:18+00:00,210.0,37.2,33.2,36.55,0.0,0.0,1.0,1,0.37256486816406253,True,REGULAR,USD,Put,2023-07-21,60
457,AAPL230721P00215000,2023-05-09 13:31:14+00:00,215.0,41.85,38.2,41.1,0.0,0.0,1.0,0,0.37305314453125,True,REGULAR,USD,Put,2023-07-21,60
458,AAPL230721P00220000,2022-11-16 14:59:02+00:00,220.0,71.62,84.65,85.6,0.0,0.0,1.0,0,1.9046635626220703,True,REGULAR,USD,Put,2023-07-21,60
459,AAPL230721P00225000,2022-11-25 14:34:03+00:00,225.0,77.1,91.6,94.75,0.0,0.0,1.0,0,2.0534716632080077,True,REGULAR,USD,Put,2023-07-21,60
460,AAPL230721P00230000,2023-05-18 19:19:49+00:00,230.0,55.35,53.25,56.25,0.0,0.0,3.0,3,0.47095255615234377,True,REGULAR,USD,Put,2023-07-21,60
461,AAPL230721P00235000,2023-05-17 19:24:01+00:00,235.0,62.57,58.6,61.7,0.0,0.0,,0,0.5329636547851562,True,REGULAR,USD,Put,2023-07-21,60
462,AAPL230721P00240000,2023-03-28 17:33:05+00:00,240.0,83.6,70.7,72.35,0.0,0.0,5.0,0,0.8284929260253906,True,REGULAR,USD,Put,2023-07-21,60
463,AAPL230721P00245000,2022-12-20 15:21:45+00:00,245.0,112.3,109.55,110.15,0.0,0.0,,0,2.0913744004821773,True,REGULAR,USD,Put,2023-07-21,60
464,AAPL230721P00250000,2023-04-14 16:12:55+00:00,250.0,85.39,77.0,78.6,0.0,0.0,2.0,0,0.6887238159179689,True,REGULAR,USD,Put,2023-07-21,60
465,AAPL230721P00260000,2023-04-11 14:12:11+00:00,260.0,99.0,86.0,86.9,0.0,0.0,2.0,0,0.6369665209960937,True,REGULAR,USD,Put,2023-07-21,60
466,AAPL230721P00270000,2023-02-21 19:42:38+00:00,270.0,121.15,109.45,112.6,0.0,0.0,7.0,0,1.4046050277709958,True,REGULAR,USD,Put,2023-07-21,60
467,AAPL230721P00280000,2022-11-14 20:06:30+00:00,280.0,129.4,136.3,137.15,0.0,0.0,4.0,1,2.0329639019775394,True,REGULAR,USD,Put,2023-07-21,60
468,AAPL230818C00050000,2023-05-18 19:34:12+00:00,50.0,124.8,123.9,127.7,0.0,0.0,1.0,6,1.3232455712890623,True,REGULAR,USD,Call,2023-08-18,88
469,AAPL230818C00055000,2023-03-20 15:21:02+00:00,55.0,102.18,112.5,113.15,0.0,0.0,19.0,20,1.0000000000000003e-05,True,REGULAR,USD,Call,2023-08-18,88
470,AAPL230818C00060000,2023-05-09 18:20:19+00:00,60.0,112.64,114.7,117.55,0.0,0.0,6.0,16,1.2290077612304686,True,REGULAR,USD,Call,2023-08-18,88
471,AAPL230818C00065000,2023-02-06 15:11:39+00:00,65.0,88.45,88.65,89.15,0.0,0.0,,8,1.0000000000000003e-05,True,REGULAR,USD,Call,2023-08-18,88
472,AAPL230818C00070000,2023-04-24 13:30:14+00:00,70.0,95.75,104.6,107.45,0.0,0.0,2.0,6,1.0439500927734378,True,REGULAR,USD,Call,2023-08-18,88
473,AAPL230818C00075000,2023-05-18 17:42:00+00:00,75.0,100.11,99.65,102.5,0.0,0.0,2.0,93,0.983398603515625,True,REGULAR,USD,Call,2023-08-18,88
474,AAPL230818C00080000,2023-05-08 19:40:20+00:00,80.0,94.22,94.75,97.6,0.0,0.0,7.0,86,0.9348151049804687,True,REGULAR,USD,Call,2023-08-18,88
475,AAPL230818C00085000,2023-05-18 18:51:39+00:00,85.0,90.75,89.85,92.65,0.0,0.0,2.0,103,0.8833019482421874,True,REGULAR,USD,Call,2023-08-18,88
476,AAPL230818C00090000,2023-05-02 14:14:23+00:00,90.0,80.29,84.9,87.75,0.0,0.0,2.0,146,0.8332536206054686,True,REGULAR,USD,Call,2023-08-18,88
477,AAPL230818C00095000,2023-05-15 14:41:47+00:00,95.0,78.4,80.0,82.8,0.0,0.0,1.0,23,0.7849142602539063,True,REGULAR,USD,Call,2023-08-18,88
478,AAPL230818C00100000,2023-05-19 17:35:56+00:00,100.0,77.02,75.1,77.9,2.109993,2.8167038,1.0,135,0.7412135253906249,True,REGULAR,USD,Call,2023-08-18,88
479,AAPL230818C00105000,2023-03-21 18:36:17+00:00,105.0,56.28,62.9,63.7,0.0,0.0,1.0,82,1.0000000000000003e-05,True,REGULAR,USD,Call,2023-08-18,88
480,AAPL230818C00110000,2023-05-11 19:09:25+00:00,110.0,65.55,65.3,68.05,0.0,0.0,419.0,347,0.6528355029296876,True,REGULAR,USD,Call,2023-08-18,88
481,AAPL230818C00115000,2023-05-16 16:09:27+00:00,115.0,59.2,60.4,63.15,0.0,0.0,3.0,710,0.6110878735351564,True,REGULAR,USD,Call,2023-08-18,88
482,AAPL230818C00120000,2023-05-19 16:43:53+00:00,120.0,57.18,55.55,58.25,0.33000183,0.5804782,3.0,611,0.5717816259765626,True,REGULAR,USD,Call,2023-08-18,88
483,AAPL230818C00125000,2023-05-17 19:23:06+00:00,125.0,49.29,50.7,53.4,0.0,0.0,7.0,194,0.5344284838867188,True,REGULAR,USD,Call,2023-08-18,88
484,AAPL230818C00130000,2023-05-19 19:46:45+00:00,130.0,47.28,45.85,48.55,3.1800003,7.210885,10.0,384,0.5814250842285156,True,REGULAR,USD,Call,2023-08-18,88
485,AAPL230818C00135000,2023-05-19 15:11:05+00:00,135.0,42.6,41.1,43.85,0.55999756,1.3320589,2.0,1200,0.5441940112304688,True,REGULAR,USD,Call,2023-08-18,88
486,AAPL230818C00140000,2023-05-19 19:50:43+00:00,140.0,37.5,36.8,38.15,-0.049999237,-0.13315377,17.0,1027,0.4552056433105469,True,REGULAR,USD,Call,2023-08-18,88
