,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,expirationDate,time_to_expiration
399,AAPL260123C00255000,2025-12-30 14:36:07+00:00,255.0,19.13,19.25,20.25,-0.9200001,-4.588529,1.0,68,0.2990792749023437,True,REGULAR,USD,Call,2026-01-23,24
400,AAPL260123C00260000,2025-12-30 20:57:27+00:00,260.0,15.05,14.75,15.15,-0.6499996,-4.140125,17.0,1608,0.2395095581054687,True,REGULAR,USD,Call,2026-01-23,24
401,AAPL260123C00265000,2025-12-30 20:29:57+00:00,265.0,10.87,10.7,10.8,-0.6800003,-5.8874483,275.0,377,0.21009090698242186,True,REGULAR,USD,Call,2026-01-23,24
402,AAPL260123C00270000,2025-12-30 20:59:58+00:00,270.0,7.16,7.1,7.2,-0.64000034,-8.205132,309.0,994,0.1948322705078125,True,REGULAR,USD,Call,2026-01-23,24
403,AAPL260123C00275000,2025-12-30 20:58:33+00:00,275.0,4.3,4.2,4.3,-0.5499997,-11.3402,471.0,1904,0.18189294677734374,False,REGULAR,USD,Call,2026-01-23,24
404,AAPL260123C00280000,2025-12-30 20:59:01+00:00,280.0,2.29,2.23,2.37,-0.36000013,-13.584911,410.0,5242,0.17664397583007813,False,REGULAR,USD,Call,2026-01-23,24
405,AAPL260123C00285000,2025-12-30 20:59:19+00:00,285.0,1.11,1.06,1.1,-0.19999993,-15.26717,527.0,3319,0.16919776123046876,False,REGULAR,USD,Call,2026-01-23,24
406,AAPL260123C00290000,2025-12-30 20:54:32+00:00,290.0,0.51,0.49,0.52,-0.13,-20.3125,167.0,3190,0.17078465942382814,False,REGULAR,USD,Call,2026-01-23,24
407,AAPL260123C00295000,2025-12-30 20:26:23+00:00,295.0,0.26,0.24,0.27,-0.07000002,-21.212128,864.0,3002,0.1782308740234375,False,REGULAR,USD,Call,2026-01-23,24
408,AAPL260123C00300000,2025-12-30 20:48:24+00:00,300.0,0.13,0.13,0.15,-0.050000012,-27.777782,245.0,2251,0.187508125,False,REGULAR,USD,Call,2026-01-23,24
409,AAPL260123C00305000,2025-12-30 20:22:13+00:00,305.0,0.08,0.07,0.08,-0.030000001,-27.272728,130.0,294,0.195320546875,False,REGULAR,USD,Call,2026-01-23,24
410,AAPL260123C00310000,2025-12-30 20:11:38+00:00,310.0,0.05,0.05,0.06,-0.009999998,-16.666662,22.0,486,0.21094539062499998,False,REGULAR,USD,Call,2026-01-23,24
411,AAPL260123C00315000,2025-12-30 17:02:52+00:00,315.0,0.05,0.02,0.04,0.010000002,25.000004,31.0,106,0.22266402343749997,False,REGULAR,USD,Call,2026-01-23,24
412,AAPL260123C00320000,2025-12-29 20:14:02+00:00,320.0,0.02,0.01,0.03,0.0,0.0,14.0,44,0.23633576171874998,False,REGULAR,USD,Call,2026-01-23,24
413,AAPL260123C00325000,2025-12-30 14:55:30+00:00,325.0,0.02,0.0,0.04,-0.01,-33.333336,100.0,4,0.264655791015625,False,REGULAR,USD,Call,2026-01-23,24
414,AAPL260123C00330000,2025-12-26 17:25:50+00:00,330.0,0.03,0.0,0.22,0.0,0.0,12.0,144,0.35645174804687496,False,REGULAR,USD,Call,2026-01-23,24
415,AAPL260123C00335000,2025-12-26 16:01:17+00:00,335.0,0.03,0.0,0.25,0.0,0.0,60.0,67,0.387701435546875,False,REGULAR,USD,Call,2026-01-23,24
416,AAPL260123C00340000,2025-12-22 20:34:58+00:00,340.0,0.02,0.0,0.06,0.0,0.0,585.0,585,0.3398503515625,False,REGULAR,USD,Call,2026-01-23,24
417,AAPL260123C00350000,2025-12-22 18:38:40+00:00,350.0,0.02,0.0,0.24,0.0,0.0,1.0,10,0.45264219238281256,False,REGULAR,USD,Call,2026-01-23,24
418,AAPL260123C00355000,2025-12-18 14:46:03+00:00,355.0,0.01,0.0,0.24,0.0,0.0,,5,0.47412635253906255,False,REGULAR,USD,Call,2026-01-23,24
419,AAPL260123C00360000,2025-12-17 18:55:28+00:00,360.0,0.01,0.0,0.22,0.0,0.0,1.0,1,0.4892629199218751,False,REGULAR,USD,Call,2026-01-23,24
420,AAPL260123C00365000,2025-12-17 15:41:16+00:00,365.0,0.02,0.0,0.22,0.0,0.0,,1,0.5097705273437501,False,REGULAR,USD,Call,2026-01-23,24
421,AAPL260123C00400000,2025-12-26 20:40:19+00:00,400.0,0.05,0.0,0.2,0.0,0.0,4.0,0,0.5830119824218749,False,REGULAR,USD,Call,2026-01-23,24
422,AAPL260123P00150000,2025-12-16 19:39:18+00:00,150.0,0.02,0.0,0.2,0.0,0.0,,9,0.91992267578125,False,REGULAR,USD,Put,2026-01-23,24
423,AAPL260123P00175000,2025-12-19 16:04:08+00:00,175.0,0.02,0.0,0.24,0.0,0.0,80.0,80,0.71679970703125,False,REGULAR,USD,Put,2026-01-23,24
424,AAPL260123P00185000,2025-12-05 15:53:15+00:00,185.0,0.07,0.0,0.25,0.0,0.0,1.0,1,0.63867548828125,False,REGULAR,USD,Put,2026-01-23,24
425,AAPL260123P00190000,2025-12-30 20:07:28+00:00,190.0,0.01,0.0,0.25,-0.01,-50.0,1.0,49,0.5986368261718751,False,REGULAR,USD,Put,2026-01-23,24
426,AAPL260123P00195000,2025-12-19 20:36:24+00:00,195.0,0.02,0.0,0.26,0.0,0.0,3.0,2,0.5634809277343751,False,REGULAR,USD,Put,2026-01-23,24
427,AAPL260123P00200000,2025-12-30 18:56:46+00:00,200.0,0.06,0.0,0.27,0.04,200.0,21.0,187,0.5283250292968751,False,REGULAR,USD,Put,2026-01-23,24
428,AAPL260123P00205000,2025-12-18 14:52:02+00:00,205.0,0.06,0.0,0.05,0.0,0.0,,4,0.4335994140625,False,REGULAR,USD,Put,2026-01-23,24
429,AAPL260123P00210000,2025-12-30 16:55:08+00:00,210.0,0.01,0.01,0.03,-0.04,-80.00001,4.0,46,0.3789124609375,False,REGULAR,USD,Put,2026-01-23,24
430,AAPL260123P00215000,2025-12-29 19:55:14+00:00,215.0,0.02,0.02,0.04,0.0,0.0,1.0,59,0.35938140625,False,REGULAR,USD,Put,2026-01-23,24
431,AAPL260123P00220000,2025-12-29 14:39:37+00:00,220.0,0.04,0.03,0.05,0.0,0.0,10.0,483,0.335944140625,False,REGULAR,USD,Put,2026-01-23,24
432,AAPL260123P00225000,2025-12-30 14:58:00+00:00,225.0,0.05,0.03,0.07,0.0,0.0,1.0,481,0.31836619140624994,False,REGULAR,USD,Put,2026-01-23,24
433,AAPL260123P00230000,2025-12-30 18:32:12+00:00,230.0,0.08,0.06,0.08,0.0,0.0,7.0,291,0.2910227148437499,False,REGULAR,USD,Put,2026-01-23,24
434,AAPL260123P00235000,2025-12-30 20:22:19+00:00,235.0,0.1,0.1,0.12,-0.019999996,-16.666662,8.0,210,0.274421318359375,False,REGULAR,USD,Put,2026-01-23,24
435,AAPL260123P00240000,2025-12-30 18:56:45+00:00,240.0,0.16,0.15,0.17,-0.02000001,-11.111116,23.0,345,0.25440198730468755,False,REGULAR,USD,Put,2026-01-23,24
436,AAPL260123P00245000,2025-12-30 20:50:21+00:00,245.0,0.25,0.24,0.26,-0.00999999,-3.8461504,23.0,457,0.23706817626953125,False,REGULAR,USD,Put,2026-01-23,24
437,AAPL260123P00250000,2025-12-30 19:02:26+00:00,250.0,0.39,0.39,0.41,-0.02000001,-4.8780513,30.0,792,0.22022264160156246,False,REGULAR,USD,Put,2026-01-23,24
438,AAPL260123P00255000,2025-12-30 20:54:32+00:00,255.0,0.64,0.64,0.67,-0.030000031,-4.4776163,113.0,915,0.20447572875976558,False,REGULAR,USD,Put,2026-01-23,24
439,AAPL260123P00260000,2025-12-30 20:54:49+00:00,260.0,1.11,1.1,1.14,0.0,0.0,217.0,1217,0.1905598522949219,False,REGULAR,USD,Put,2026-01-23,24
440,AAPL260123P00265000,2025-12-30 20:31:55+00:00,265.0,1.93,1.92,1.97,-0.0200001,-1.0256461,141.0,940,0.17829190856933597,False,REGULAR,USD,Put,2026-01-23,24
441,AAPL260123P00270000,2025-12-30 20:59:39+00:00,270.0,3.35,3.3,3.4,0.099999905,3.07692,148.0,849,0.16877051940917973,False,REGULAR,USD,Put,2026-01-23,24
442,AAPL260123P00275000,2025-12-30 20:59:39+00:00,275.0,5.49,5.4,5.55,0.21999979,4.174569,68.0,511,0.15821154296875,True,REGULAR,USD,Put,2026-01-23,24
443,AAPL260123P00280000,2025-12-30 17:40:03+00:00,280.0,8.74,8.45,8.6,0.48999977,5.939391,4.0,166,0.14832394653320313,True,REGULAR,USD,Put,2026-01-23,24
444,AAPL260123P00285000,2025-12-30 17:41:41+00:00,285.0,12.75,12.2,12.6,0.75,6.25,26.0,132,0.14441773559570312,True,REGULAR,USD,Put,2026-01-23,24
445,AAPL260123P00290000,2025-12-29 18:44:37+00:00,290.0,16.15,16.05,17.95,0.0,0.0,182.0,158,0.2074053869628906,True,REGULAR,USD,Put,2026-01-23,24
446,AAPL260123P00295000,2025-12-29 15:55:01+00:00,295.0,21.57,20.3,23.45,0.0,0.0,6.0,4,0.2782054602050781,True,REGULAR,USD,Put,2026-01-23,24
447,AAPL260123P00300000,2025-12-30 19:29:47+00:00,300.0,26.63,25.4,28.35,0.47999954,1.8355623,2.0,2,0.3110420458984374,True,REGULAR,USD,Put,2026-01-23,24
448,AAPL260123P00305000,2025-12-12 15:43:26+00:00,305.0,26.6,30.3,33.45,0.0,0.0,2.0,2,0.35474278076171867,True,REGULAR,USD,Put,2026-01-23,24
449,AAPL260123P00310000,2025-12-29 14:30:01+00:00,310.0,37.2,35.4,38.35,0.0,0.0,3.0,0,0.3833069482421875,True,REGULAR,USD,Put,2026-01-23,24
450,AAPL260123P00320000,2025-12-18 15:32:44+00:00,320.0,48.87,45.4,48.35,0.0,0.0,80.0,0,0.44995667236328124,True,REGULAR,USD,Put,2026-01-23,24
451,AAPL260130C00170000,2025-12-30 16:28:43+00:00,170.0,103.82,101.7,105.65,0.040000916,0.038543954,1.0,6,0.8432632861328124,True,REGULAR,USD,Call,2026-01-30,31
452,AAPL260130C00185000,2025-12-24 15:06:42+00:00,185.0,89.84,86.75,90.8,0.0,0.0,,1,0.7309597216796875,True,REGULAR,USD,Call,2026-01-30,31
453,AAPL260130C00190000,2025-12-17 18:00:16+00:00,190.0,84.52,81.75,84.85,0.0,0.0,,11,0.5708050732421875,True,REGULAR,USD,Call,2026-01-30,31
454,AAPL260130C00195000,2025-12-17 15:01:29+00:00,195.0,81.7,76.85,80.75,0.0,0.0,,3,0.65039412109375,True,REGULAR,USD,Call,2026-01-30,31
455,AAPL260130C00200000,2025-12-22 20:15:36+00:00,200.0,72.18,71.85,75.8,0.0,0.0,,5,0.6127968408203126,True,REGULAR,USD,Call,2026-01-30,31
456,AAPL260130C00205000,2025-12-18 19:11:45+00:00,205.0,68.17,66.9,70.0,0.0,0.0,,1,0.5039112109375,True,REGULAR,USD,Call,2026-01-30,31
457,AAPL260130C00210000,2025-12-26 17:49:35+00:00,210.0,65.6,61.95,66.0,0.0,0.0,17.0,30,0.5520064331054688,True,REGULAR,USD,Call,2026-01-30,31
458,AAPL260130C00215000,2025-12-22 20:14:20+00:00,215.0,57.2,57.0,60.95,0.0,0.0,2.0,12,0.5114794946289063,True,REGULAR,USD,Call,2026-01-30,31
459,AAPL260130C00220000,2025-12-30 16:14:43+00:00,220.0,54.41,52.05,56.0,-1.3800011,-2.4735634,6.0,27,0.6391637646484375,True,REGULAR,USD,Call,2026-01-30,31
460,AAPL260130C00225000,2025-12-30 16:10:54+00:00,225.0,49.15,47.15,50.15,-1.8199997,-3.570727,5.0,27,0.5328415856933593,True,REGULAR,USD,Call,2026-01-30,31
461,AAPL260130C00230000,2025-12-29 19:10:56+00:00,230.0,44.24,42.25,46.25,0.0,0.0,44.0,54,0.5565229895019532,True,REGULAR,USD,Call,2026-01-30,31
462,AAPL260130C00235000,2025-12-30 19:44:26+00:00,235.0,39.13,37.35,40.25,-1.5599976,-3.83386,5.0,96,0.4484918432617187,True,REGULAR,USD,Call,2026-01-30,31
463,AAPL260130C00240000,2025-12-29 15:05:29+00:00,240.0,35.3,32.65,35.7,0.0,0.0,3.0,138,0.4288387194824219,True,REGULAR,USD,Call,2026-01-30,31
464,AAPL260130C00245000,2025-12-29 20:49:17+00:00,245.0,30.46,28.1,31.4,0.0,0.0,44.0,492,0.4163876721191406,True,REGULAR,USD,Call,2026-01-30,31
465,AAPL260130C00250000,2025-12-30 16:50:46+00:00,250.0,24.74,23.2,27.2,-0.55999947,-2.2134366,13.0,78,0.401373173828125,True,REGULAR,USD,Call,2026-01-30,31
466,AAPL260130C00255000,2025-12-30 19:30:42+00:00,255.0,21.1,18.75,21.75,-0.34000015,-1.5858215,14.0,262,0.32971861694335935,True,REGULAR,USD,Call,2026-01-30,31
467,AAPL260130C00260000,2025-12-30 18:46:01+00:00,260.0,16.64,15.8,16.8,-0.460001,-2.6900642,32.0,235,0.2779613220214844,True,REGULAR,USD,Call,2026-01-30,31
468,AAPL260130C00265000,2025-12-30 20:00:48+00:00,265.0,12.9,12.5,12.95,-0.5500002,-4.089221,12.0,645,0.26093268371582035,True,REGULAR,USD,Call,2026-01-30,31
469,AAPL260130C00270000,2025-12-30 20:38:27+00:00,270.0,9.48,9.3,9.45,-0.5500002,-5.4835515,1591.0,957,0.24359887268066405,True,REGULAR,USD,Call,2026-01-30,31
470,AAPL260130C00275000,2025-12-30 20:21:38+00:00,275.0,6.78,6.5,6.65,-0.48999977,-6.7400246,498.0,1665,0.23389437988281248,False,REGULAR,USD,Call,2026-01-30,31
471,AAPL260130C00280000,2025-12-30 20:53:01+00:00,280.0,4.4,4.3,4.45,-0.5,-10.204082,352.0,2006,0.22657023437499998,False,REGULAR,USD,Call,2026-01-30,31
472,AAPL260130C00285000,2025-12-30 20:55:51+00:00,285.0,2.77,2.67,2.8,-0.37000012,-11.7834425,627.0,1254,0.220161607055664,False,REGULAR,USD,Call,2026-01-30,31
473,AAPL260130C00290000,2025-12-30 20:57:55+00:00,290.0,1.65,1.58,1.69,-0.25,-13.157895,559.0,4420,0.21656056884765623,False,REGULAR,USD,Call,2026-01-30,31
474,AAPL260130C00295000,2025-12-30 20:59:04+00:00,295.0,0.96,0.91,1.0,-0.16000003,-14.285716,174.0,1956,0.215828154296875,False,REGULAR,USD,Call,2026-01-30,31
475,AAPL260130C00300000,2025-12-30 20:51:27+00:00,300.0,0.56,0.52,0.6,-0.110000014,-16.417913,485.0,1756,0.21826953613281247,False,REGULAR,USD,Call,2026-01-30,31
476,AAPL260130C00305000,2025-12-30 20:54:40+00:00,305.0,0.34,0.3,0.38,-0.06999999,-17.073168,56.0,507,0.22412885253906245,False,REGULAR,USD,Call,2026-01-30,31
477,AAPL260130C00310000,2025-12-30 20:58:37+00:00,310.0,0.2,0.19,0.25,-0.07000001,-25.925928,33.0,562,0.231452998046875,False,REGULAR,USD,Call,2026-01-30,31
478,AAPL260130C00315000,2025-12-30 19:36:43+00:00,315.0,0.15,0.1,0.17,-0.019999996,-11.764703,72.0,373,0.23926541992187497,False,REGULAR,USD,Call,2026-01-30,31
479,AAPL260130C00320000,2025-12-30 16:54:24+00:00,320.0,0.08,0.05,0.1,-0.04,-33.333336,5.0,131,0.242195078125,False,REGULAR,USD,Call,2026-01-30,31
480,AAPL260130C00325000,2025-12-30 14:30:01+00:00,325.0,0.11,0.05,0.09,0.05,83.333336,1.0,163,0.25879647460937505,False,REGULAR,USD,Call,2026-01-30,31
481,AAPL260130C00330000,2025-12-30 20:45:39+00:00,330.0,0.03,0.01,0.08,-0.020000001,-40.000004,32.0,88,0.273444765625,False,REGULAR,USD,Call,2026-01-30,31
482,AAPL260130C00335000,2025-12-26 17:25:20+00:00,335.0,0.07,0.01,0.07,0.0,0.0,3.0,9,0.28711650390624993,False,REGULAR,USD,Call,2026-01-30,31
483,AAPL260130C00340000,2025-12-29 15:37:04+00:00,340.0,0.01,0.0,0.06,0.0,0.0,1.0,3,0.299811689453125,False,REGULAR,USD,Call,2026-01-30,31
484,AAPL260130C00345000,2025-12-30 18:31:48+00:00,345.0,0.04,0.0,0.05,0.0,0.0,11.0,5,0.31055376953124997,False,REGULAR,USD,Call,2026-01-30,31
485,AAPL260130C00350000,2025-12-30 16:51:30+00:00,350.0,0.01,0.0,2.13,-0.02,-66.66667,1.0,6,0.5190477783203125,False,REGULAR,USD,Call,2026-01-30,31
486,AAPL260130C00355000,2025-12-12 18:41:32+00:00,355.0,0.12,0.0,2.13,0.0,0.0,,8,0.5417526293945314,False,REGULAR,USD,Call,2026-01-30,31
487,AAPL260130C00400000,2025-12-22 19:22:18+00:00,400.0,0.02,0.0,2.13,0.0,0.0,,1,0.7248562670898437,False,REGULAR,USD,Call,2026-01-30,31
488,AAPL260130P00170000,2025-12-22 20:20:47+00:00,170.0,0.02,0.0,2.13,0.0,0.0,,300,0.9372564868164062,False,REGULAR,USD,Put,2026-01-30,31
489,AAPL260130P00180000,2025-12-29 20:43:34+00:00,180.0,0.01,0.0,0.01,0.0,0.0,2.0,4,0.46094289062500005,False,REGULAR,USD,Put,2026-01-30,31
490,AAPL260130P00185000,2025-12-26 18:06:10+00:00,185.0,0.03,0.0,2.14,0.0,0.0,50.0,50,0.7941915112304687,False,REGULAR,USD,Put,2026-01-30,31
491,AAPL260130P00190000,2025-12-24 17:50:14+00:00,190.0,0.04,0.0,0.26,0.0,0.0,10.0,45,0.532231240234375,False,REGULAR,USD,Put,2026-01-30,31
492,AAPL260130P00195000,2025-12-29 20:44:20+00:00,195.0,0.06,0.0,0.07,0.0,0.0,22.0,47,0.46094289062500005,False,REGULAR,USD,Put,2026-01-30,31
493,AAPL260130P00200000,2025-12-30 18:31:48+00:00,200.0,0.04,0.01,0.06,0.0,0.0,13.0,83,0.42188078125,False,REGULAR,USD,Put,2026-01-30,31
494,AAPL260130P00205000,2025-12-30 18:41:56+00:00,205.0,0.05,0.03,0.1,-0.029999997,-37.499996,90.0,7,0.41699801757812494,False,REGULAR,USD,Put,2026-01-30,31
495,AAPL260130P00210000,2025-12-29 14:30:01+00:00,210.0,0.11,0.05,0.11,0.0,0.0,5.0,23,0.39063109375,False,REGULAR,USD,Put,2026-01-30,31
496,AAPL260130P00215000,2025-12-24 16:32:49+00:00,215.0,0.12,0.09,0.14,0.0,0.0,4.0,30,0.3715883154296875,False,REGULAR,USD,Put,2026-01-30,31
497,AAPL260130P00220000,2025-12-30 20:41:05+00:00,220.0,0.15,0.11,0.18,0.0,0.0,2.0,89,0.352545537109375,False,REGULAR,USD,Put,2026-01-30,31
498,AAPL260130P00225000,2025-12-30 17:13:01+00:00,225.0,0.21,0.17,0.24,-0.010000005,-4.545457,1.0,453,0.335944140625,False,REGULAR,USD,Put,2026-01-30,31
499,AAPL260130P00230000,2025-12-30 15:02:24+00:00,230.0,0.29,0.25,0.32,-0.02000001,-6.451616,5.0,448,0.31836619140624994,False,REGULAR,USD,Put,2026-01-30,31
500,AAPL260130P00235000,2025-12-30 17:12:11+00:00,235.0,0.39,0.36,0.42,-0.04000002,-9.30233,64.0,332,0.299811689453125,False,REGULAR,USD,Put,2026-01-30,31
501,AAPL260130P00240000,2025-12-30 20:26:32+00:00,240.0,0.57,0.53,0.6,-0.01999998,-3.3898275,43.0,525,0.28601788208007806,False,REGULAR,USD,Put,2026-01-30,31
502,AAPL260130P00245000,2025-12-30 20:18:24+00:00,245.0,0.81,0.77,0.85,-0.01999998,-2.4096363,113.0,507,0.27149166015625,False,REGULAR,USD,Put,2026-01-30,31
503,AAPL260130P00250000,2025-12-30 20:07:20+00:00,250.0,1.15,1.13,1.21,-0.05000007,-4.166672,218.0,999,0.25708750732421876,False,REGULAR,USD,Put,2026-01-30,31
504,AAPL260130P00255000,2025-12-30 20:29:17+00:00,255.0,1.69,1.67,1.78,-0.049999952,-2.8735604,157.0,549,0.24549094360351562,False,REGULAR,USD,Put,2026-01-30,31
505,AAPL260130P00260000,2025-12-30 20:51:05+00:00,260.0,2.5,2.47,2.6,-0.03999996,-1.5748017,229.0,821,0.23401644897460935,False,REGULAR,USD,Put,2026-01-30,31
506,AAPL260130P00265000,2025-12-30 20:53:18+00:00,265.0,3.67,3.65,3.8,-0.12999988,-3.4210494,139.0,855,0.2241898870849609,False,REGULAR,USD,Put,2026-01-30,31
507,AAPL260130P00270000,2025-12-30 20:53:18+00:00,270.0,5.27,5.3,5.4,0.0,0.0,316.0,898,0.21302056518554688,False,REGULAR,USD,Put,2026-01-30,31
508,AAPL260130P00275000,2025-12-30 20:56:46+00:00,275.0,7.48,7.45,7.65,0.07999992,1.0810801,48.0,337,0.20539124694824218,True,REGULAR,USD,Put,2026-01-30,31
509,AAPL260130P00280000,2025-12-30 20:42:01+00:00,280.0,10.21,10.2,10.45,0.15999985,1.5920383,18.0,114,0.1961139959716797,True,REGULAR,USD,Put,2026-01-30,31
510,AAPL260130P00285000,2025-12-30 20:24:17+00:00,285.0,13.42,13.35,13.95,-0.27999973,-2.0437937,9.0,368,0.19031571411132814,True,REGULAR,USD,Put,2026-01-30,31
511,AAPL260130P00290000,2025-12-30 15:12:22+00:00,290.0,18.42,15.7,19.65,-1.1800003,-6.0204096,1.0,26,0.2616040637207031,True,REGULAR,USD,Put,2026-01-30,31
512,AAPL260130P00295000,2025-12-30 15:12:22+00:00,295.0,21.97,20.15,24.05,1.4499989,7.066271,1.0,7,0.2755199401855468,True,REGULAR,USD,Put,2026-01-30,31
513,AAPL260130P00300000,2025-12-22 15:56:55+00:00,300.0,27.82,24.9,28.95,0.0,0.0,,3,0.3071968695068359,True,REGULAR,USD,Put,2026-01-30,31
514,AAPL260130P00305000,2025-12-22 15:53:19+00:00,305.0,32.78,30.0,33.95,0.0,0.0,2.0,0,0.34180345703125,True,REGULAR,USD,Put,2026-01-30,31
515,AAPL260130P00310000,2025-12-22 15:53:19+00:00,310.0,37.82,35.0,38.95,0.0,0.0,,0,0.37476211181640623,True,REGULAR,USD,Put,2026-01-30,31
516,AAPL260206C00190000,2025-12-26 16:15:19+00:00,190.0,85.54,81.9,86.0,0.0,0.0,2.0,2,0.65039412109375,True,REGULAR,USD,Call,2026-02-06,38
517,AAPL260206C00205000,2025-12-26 15:25:39+00:00,205.0,70.84,67.1,70.15,0.0,0.0,1.0,1,0.651492742919922,True,REGULAR,USD,Call,2026-02-06,38
518,AAPL260206C00220000,2025-12-29 15:41:22+00:00,220.0,55.22,52.3,56.25,0.0,0.0,1.0,8,0.5937540625000001,True,REGULAR,USD,Call,2026-02-06,38
519,AAPL260206C00225000,2025-12-30 20:20:46+00:00,225.0,49.21,47.4,51.45,-1.3600006,-2.6893427,1.0,4,0.5598188549804688,True,REGULAR,USD,Call,2026-02-06,38
520,AAPL260206C00235000,2025-12-24 14:45:07+00:00,235.0,41.21,37.7,41.75,0.0,0.0,,25,0.4840139489746094,True,REGULAR,USD,Call,2026-02-06,38
521,AAPL260206C00240000,2025-12-30 19:37:02+00:00,240.0,35.03,32.95,36.9,-1.3400002,-3.6843557,1.0,3,0.4449518395996094,True,REGULAR,USD,Call,2026-02-06,38
522,AAPL260206C00250000,2025-12-30 17:42:10+00:00,250.0,25.53,24.35,27.0,0.5700016,2.2836604,88.0,23,0.3557803680419921,True,REGULAR,USD,Call,2026-02-06,38
523,AAPL260206C00255000,2025-12-30 17:46:35+00:00,255.0,21.11,19.4,22.3,-1.0799999,-4.867057,10.0,13,0.31879343322753895,True,REGULAR,USD,Call,2026-02-06,38
524,AAPL260206C00260000,2025-12-30 20:35:13+00:00,260.0,17.4,16.05,17.5,-0.6000004,-3.3333354,48.0,26,0.27545890563964837,True,REGULAR,USD,Call,2026-02-06,38
525,AAPL260206C00265000,2025-12-30 20:58:56+00:00,265.0,13.67,13.5,13.7,-0.4300003,-3.0496476,58.0,27,0.25928475097656256,True,REGULAR,USD,Call,2026-02-06,38
526,AAPL260206C00270000,2025-12-30 20:32:19+00:00,270.0,10.32,10.15,10.4,-0.7800007,-7.027033,66.0,75,0.24781025634765624,True,REGULAR,USD,Call,2026-02-06,38
527,AAPL260206C00275000,2025-12-30 20:58:15+00:00,275.0,7.55,7.4,7.6,-0.5500002,-6.7901254,39.0,64,0.23859403991699218,False,REGULAR,USD,Call,2026-02-06,38
528,AAPL260206C00280000,2025-12-30 20:58:33+00:00,280.0,5.28,5.1,5.3,-0.38999987,-6.878304,154.0,174,0.23035437622070312,False,REGULAR,USD,Call,2026-02-06,38
529,AAPL260206C00285000,2025-12-30 20:49:43+00:00,285.0,3.47,3.4,3.5,-0.43000007,-11.025642,76.0,49,0.22272505798339842,False,REGULAR,USD,Call,2026-02-06,38
530,AAPL260206C00290000,2025-12-30 20:56:06+00:00,290.0,2.23,2.15,2.29,-0.27999997,-11.155377,197.0,108,0.22034471069335934,False,REGULAR,USD,Call,2026-02-06,38
531,AAPL260206C00295000,2025-12-30 20:44:25+00:00,295.0,1.39,1.32,1.44,-0.19000006,-12.02532,38.0,429,0.21826953613281247,False,REGULAR,USD,Call,2026-02-06,38
532,AAPL260206C00300000,2025-12-30 20:21:56+00:00,300.0,0.86,0.79,0.88,-0.13999999,-13.999998,85.0,253,0.2172929833984375,False,REGULAR,USD,Call,2026-02-06,38
533,AAPL260206C00305000,2025-12-30 18:12:29+00:00,305.0,0.53,0.48,0.57,-0.110000014,-17.187504,24.0,16,0.22095505615234373,False,REGULAR,USD,Call,2026-02-06,38
534,AAPL260206C00310000,2025-12-30 20:35:49+00:00,310.0,0.33,0.28,0.37,-0.06999999,-17.499998,7.0,78,0.22510540527343748,False,REGULAR,USD,Call,2026-02-06,38
535,AAPL260206C00315000,2025-12-29 16:50:57+00:00,315.0,0.26,0.17,0.25,0.0,0.0,11.0,22,0.2309647216796875,False,REGULAR,USD,Call,2026-02-06,38
536,AAPL260206C00320000,2025-12-26 20:20:04+00:00,320.0,0.62,0.1,0.38,0.0,0.0,2.0,2,0.270515107421875,False,REGULAR,USD,Call,2026-02-06,38
537,AAPL260206C00330000,2025-12-29 18:42:38+00:00,330.0,0.07,0.02,0.1,0.0,0.0,5.0,5,0.25489026367187506,False,REGULAR,USD,Call,2026-02-06,38
538,AAPL260206P00200000,2025-12-24 15:26:41+00:00,200.0,0.1,0.0,0.12,0.0,0.0,,2,0.41602146484374997,False,REGULAR,USD,Put,2026-02-06,38
539,AAPL260206P00210000,2025-12-30 16:48:52+00:00,210.0,0.13,0.09,0.17,-0.97,-88.181816,7.0,7,0.3754945263671875,False,REGULAR,USD,Put,2026-02-06,38
540,AAPL260206P00215000,2025-12-30 18:00:03+00:00,215.0,0.18,0.13,0.21,0.0,0.0,16.0,20,0.3569400244140625,False,REGULAR,USD,Put,2026-02-06,38
541,AAPL260206P00220000,2025-12-30 20:33:10+00:00,220.0,0.22,0.19,0.27,-0.019999996,-8.333331,4.0,10,0.3403386279296875,False,REGULAR,USD,Put,2026-02-06,38
542,AAPL260206P00225000,2025-12-29 17:04:39+00:00,225.0,0.33,0.27,0.35,0.0,0.0,3.0,3,0.3242255078124999,False,REGULAR,USD,Put,2026-02-06,38
543,AAPL260206P00230000,2025-12-30 18:12:20+00:00,230.0,0.42,0.11,0.44,-0.030000001,-6.666667,267.0,6,0.30591514404296877,False,REGULAR,USD,Put,2026-02-06,38
544,AAPL260206P00235000,2025-12-30 18:29:05+00:00,235.0,0.58,0.53,0.62,-0.030000031,-4.918038,14.0,19,0.29431858032226554,False,REGULAR,USD,Put,2026-02-06,38
545,AAPL260206P00240000,2025-12-30 19:52:45+00:00,240.0,0.78,0.75,0.85,-0.01000005,-1.2658291,5.0,20,0.2810130493164062,False,REGULAR,USD,Put,2026-02-06,38
