,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,expirationDate,time_to_expiration
1018,AAPL241115P00105000,2024-04-12 19:32:31+00:00,105.0,0.35,0.0,0.0,0.0,0.0,6.0,55,0.12500875,False,REGULAR,USD,Put,2024-11-15,213
1019,AAPL241115P00110000,2024-04-12 14:00:51+00:00,110.0,0.43,0.0,0.0,0.0,0.0,60.0,731,0.12500875,False,REGULAR,USD,Put,2024-11-15,213
1020,AAPL241115P00115000,2024-04-12 19:33:00+00:00,115.0,0.62,0.0,0.0,0.0,0.0,21.0,118,0.12500875,False,REGULAR,USD,Put,2024-11-15,213
1021,AAPL241115P00120000,2024-04-12 19:42:08+00:00,120.0,0.8,0.0,0.0,0.0,0.0,7.0,563,0.12500875,False,REGULAR,USD,Put,2024-11-15,213
1022,AAPL241115P00125000,2024-04-12 18:14:45+00:00,125.0,1.04,0.0,0.0,0.0,0.0,1.0,758,0.12500875,False,REGULAR,USD,Put,2024-11-15,213
1023,AAPL241115P00130000,2024-04-12 19:00:30+00:00,130.0,1.31,0.0,0.0,0.0,0.0,46.0,456,0.062509375,False,REGULAR,USD,Put,2024-11-15,213
1024,AAPL241115P00135000,2024-04-12 16:38:06+00:00,135.0,1.7,0.0,0.0,0.0,0.0,13.0,1430,0.062509375,False,REGULAR,USD,Put,2024-11-15,213
1025,AAPL241115P00140000,2024-04-12 15:22:38+00:00,140.0,2.07,0.0,0.0,0.0,0.0,101.0,626,0.062509375,False,REGULAR,USD,Put,2024-11-15,213
1026,AAPL241115P00145000,2024-04-11 19:26:26+00:00,145.0,2.66,0.0,0.0,0.0,0.0,28.0,231,0.062509375,False,REGULAR,USD,Put,2024-11-15,213
1027,AAPL241115P00150000,2024-04-12 16:26:44+00:00,150.0,3.48,0.0,0.0,0.0,0.0,5.0,1181,0.0312596875,False,REGULAR,USD,Put,2024-11-15,213
1028,AAPL241115P00155000,2024-04-12 13:37:51+00:00,155.0,4.2,0.0,0.0,0.0,0.0,2.0,1936,0.0312596875,False,REGULAR,USD,Put,2024-11-15,213
1029,AAPL241115P00160000,2024-04-12 17:47:02+00:00,160.0,5.7,0.0,0.0,0.0,0.0,281.0,1589,0.0312596875,False,REGULAR,USD,Put,2024-11-15,213
1030,AAPL241115P00165000,2024-04-12 17:35:30+00:00,165.0,7.17,0.0,0.0,0.0,0.0,81.0,1147,0.015634843750000002,False,REGULAR,USD,Put,2024-11-15,213
1031,AAPL241115P00170000,2024-04-12 13:54:27+00:00,170.0,7.92,0.0,0.0,0.0,0.0,61.0,2952,0.007822421875,False,REGULAR,USD,Put,2024-11-15,213
1032,AAPL241115P00175000,2024-04-12 18:58:41+00:00,175.0,10.61,0.0,0.0,0.0,0.0,62.0,979,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1033,AAPL241115P00180000,2024-04-12 19:37:54+00:00,180.0,12.97,0.0,0.0,0.0,0.0,147.0,662,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1034,AAPL241115P00185000,2024-04-12 13:45:02+00:00,185.0,15.02,0.0,0.0,0.0,0.0,1.0,135,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1035,AAPL241115P00190000,2024-04-12 17:29:32+00:00,190.0,19.25,0.0,0.0,0.0,0.0,4.0,351,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1036,AAPL241115P00195000,2024-04-03 16:05:43+00:00,195.0,26.1,0.0,0.0,0.0,0.0,3.0,30,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1037,AAPL241115P00200000,2024-04-12 15:40:58+00:00,200.0,25.2,0.0,0.0,0.0,0.0,5.0,50,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1038,AAPL241115P00205000,2024-03-27 17:13:24+00:00,205.0,33.29,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1039,AAPL241115P00210000,2024-04-10 19:00:14+00:00,210.0,42.4,0.0,0.0,0.0,0.0,40.0,10,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1040,AAPL241115P00215000,2024-04-08 14:59:31+00:00,215.0,46.05,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-11-15,213
1041,AAPL241115P00220000,2024-02-26 15:13:52+00:00,220.0,38.25,47.45,48.9,0.0,0.0,10.0,0,0.28711650390624993,True,REGULAR,USD,Put,2024-11-15,213
1042,AAPL241115P00225000,2024-02-20 19:03:51+00:00,225.0,44.4,52.5,54.4,0.0,0.0,6.0,0,0.31928170959472646,True,REGULAR,USD,Put,2024-11-15,213
1043,AAPL241115P00370000,2024-02-14 17:00:05+00:00,370.0,187.0,195.7,199.15,0.0,0.0,5.0,0,0.5610395458984375,True,REGULAR,USD,Put,2024-11-15,213
1044,AAPL241220C00050000,2024-04-05 18:04:19+00:00,50.0,120.75,0.0,0.0,0.0,0.0,2.0,57,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1045,AAPL241220C00055000,2024-03-04 15:11:49+00:00,55.0,121.3,115.65,116.8,0.0,0.0,1.0,124,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1046,AAPL241220C00060000,2024-03-04 14:30:00+00:00,60.0,118.58,110.85,112.2,0.0,0.0,1.0,104,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1047,AAPL241220C00065000,2024-03-18 13:58:14+00:00,65.0,114.18,0.0,0.0,0.0,0.0,5.0,212,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1048,AAPL241220C00070000,2024-02-09 16:19:03+00:00,70.0,122.09,102.4,104.2,0.0,0.0,2.0,31,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1049,AAPL241220C00075000,2024-03-21 18:41:47+00:00,75.0,98.5,0.0,0.0,0.0,0.0,2.0,75,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1050,AAPL241220C00080000,2024-04-01 19:34:00+00:00,80.0,92.7,0.0,0.0,0.0,0.0,30.0,767,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1051,AAPL241220C00085000,2024-04-10 17:06:07+00:00,85.0,85.8,0.0,0.0,0.0,0.0,1.0,217,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1052,AAPL241220C00090000,2024-04-09 15:57:19+00:00,90.0,82.24,0.0,0.0,0.0,0.0,1.0,37,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1053,AAPL241220C00095000,2024-03-08 15:18:00+00:00,95.0,80.05,77.15,78.55,0.0,0.0,20.0,169,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1054,AAPL241220C00100000,2024-04-12 14:01:32+00:00,100.0,81.15,0.0,0.0,0.0,0.0,2.0,185,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1055,AAPL241220C00105000,2024-03-05 20:27:30+00:00,105.0,69.36,67.25,68.35,0.0,0.0,28.0,92,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1056,AAPL241220C00110000,2024-04-12 18:38:09+00:00,110.0,70.14,0.0,0.0,0.0,0.0,2.0,284,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1057,AAPL241220C00115000,2024-03-07 15:41:25+00:00,115.0,59.25,58.75,59.75,0.0,0.0,4.0,767,0.2766185620117187,True,REGULAR,USD,Call,2024-12-20,248
1058,AAPL241220C00120000,2024-04-02 13:30:00+00:00,120.0,54.42,0.0,0.0,0.0,0.0,1.0,208,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1059,AAPL241220C00125000,2024-04-11 15:07:06+00:00,125.0,49.86,0.0,0.0,0.0,0.0,1.0,74,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1060,AAPL241220C00130000,2024-04-12 13:56:35+00:00,130.0,53.66,0.0,0.0,0.0,0.0,16.0,141,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1061,AAPL241220C00135000,2024-04-10 13:40:08+00:00,135.0,40.15,0.0,0.0,0.0,0.0,1.0,401,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1062,AAPL241220C00140000,2024-04-12 16:57:40+00:00,140.0,42.37,0.0,0.0,0.0,0.0,293.0,4064,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1063,AAPL241220C00145000,2024-04-12 14:26:09+00:00,145.0,39.75,0.0,0.0,0.0,0.0,2.0,223,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1064,AAPL241220C00150000,2024-04-12 15:43:56+00:00,150.0,35.65,0.0,0.0,0.0,0.0,506.0,21252,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1065,AAPL241220C00155000,2024-04-12 19:47:58+00:00,155.0,31.53,0.0,0.0,0.0,0.0,7.0,1051,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1066,AAPL241220C00160000,2024-04-12 18:53:55+00:00,160.0,27.55,0.0,0.0,0.0,0.0,22.0,1200,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1067,AAPL241220C00165000,2024-04-12 16:38:22+00:00,165.0,23.3,0.0,0.0,0.0,0.0,8.0,1626,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1068,AAPL241220C00170000,2024-04-12 19:51:37+00:00,170.0,21.1,0.0,0.0,0.0,0.0,198.0,7832,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-12-20,248
1069,AAPL241220C00175000,2024-04-12 19:52:40+00:00,175.0,18.1,0.0,0.0,0.0,0.0,158.0,5463,0.00196310546875,False,REGULAR,USD,Call,2024-12-20,248
1070,AAPL241220C00180000,2024-04-12 19:54:30+00:00,180.0,15.3,0.0,0.0,0.0,0.0,208.0,9391,0.007822421875,False,REGULAR,USD,Call,2024-12-20,248
1071,AAPL241220C00185000,2024-04-12 19:49:45+00:00,185.0,12.95,0.0,0.0,0.0,0.0,290.0,7929,0.015634843750000002,False,REGULAR,USD,Call,2024-12-20,248
1072,AAPL241220C00190000,2024-04-12 19:50:00+00:00,190.0,10.8,0.0,0.0,0.0,0.0,891.0,11152,0.0312596875,False,REGULAR,USD,Call,2024-12-20,248
1073,AAPL241220C00195000,2024-04-12 19:18:23+00:00,195.0,8.6,0.0,0.0,0.0,0.0,290.0,7881,0.0312596875,False,REGULAR,USD,Call,2024-12-20,248
1074,AAPL241220C00200000,2024-04-12 19:59:44+00:00,200.0,7.3,0.0,0.0,0.0,0.0,336.0,9720,0.0312596875,False,REGULAR,USD,Call,2024-12-20,248
1075,AAPL241220C00205000,2024-04-12 19:21:37+00:00,205.0,5.73,0.0,0.0,0.0,0.0,401.0,5692,0.0312596875,False,REGULAR,USD,Call,2024-12-20,248
1076,AAPL241220C00210000,2024-04-12 19:59:09+00:00,210.0,4.75,0.0,0.0,0.0,0.0,61.0,5852,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1077,AAPL241220C00215000,2024-04-12 19:38:43+00:00,215.0,3.75,0.0,0.0,0.0,0.0,66.0,5201,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1078,AAPL241220C00220000,2024-04-12 19:50:00+00:00,220.0,3.05,0.0,0.0,0.0,0.0,410.0,10940,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1079,AAPL241220C00225000,2024-04-12 19:45:03+00:00,225.0,2.38,0.0,0.0,0.0,0.0,271.0,4014,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1080,AAPL241220C00230000,2024-04-12 19:15:58+00:00,230.0,1.81,0.0,0.0,0.0,0.0,18.0,9997,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1081,AAPL241220C00235000,2024-04-12 17:41:30+00:00,235.0,1.45,0.0,0.0,0.0,0.0,67.0,8404,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1082,AAPL241220C00240000,2024-04-12 19:53:30+00:00,240.0,1.25,0.0,0.0,0.0,0.0,56.0,11633,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1083,AAPL241220C00245000,2024-04-12 18:15:44+00:00,245.0,0.95,0.0,0.0,0.0,0.0,230.0,3005,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1084,AAPL241220C00250000,2024-04-12 18:54:07+00:00,250.0,0.78,0.0,0.0,0.0,0.0,77.0,14410,0.062509375,False,REGULAR,USD,Call,2024-12-20,248
1085,AAPL241220C00255000,2024-04-12 16:49:12+00:00,255.0,0.59,0.0,0.0,0.0,0.0,11.0,1472,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1086,AAPL241220C00260000,2024-04-12 14:20:51+00:00,260.0,0.56,0.0,0.0,0.0,0.0,4.0,2337,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1087,AAPL241220C00265000,2024-04-12 19:49:44+00:00,265.0,0.45,0.0,0.0,0.0,0.0,2.0,765,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1088,AAPL241220C00270000,2024-04-12 15:29:36+00:00,270.0,0.39,0.0,0.0,0.0,0.0,2.0,5972,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1089,AAPL241220C00275000,2024-04-12 19:25:11+00:00,275.0,0.32,0.0,0.0,0.0,0.0,46.0,10292,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1090,AAPL241220C00280000,2024-04-10 16:36:09+00:00,280.0,0.16,0.0,0.0,0.0,0.0,100.0,1362,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1091,AAPL241220C00285000,2024-04-12 16:49:55+00:00,285.0,0.25,0.0,0.0,0.0,0.0,52.0,2493,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1092,AAPL241220C00290000,2024-04-12 17:55:49+00:00,290.0,0.21,0.0,0.0,0.0,0.0,167.0,7527,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1093,AAPL241220C00295000,2024-04-12 19:59:02+00:00,295.0,0.2,0.0,0.0,0.0,0.0,52.0,1383,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1094,AAPL241220C00300000,2024-04-11 19:24:42+00:00,300.0,0.17,0.0,0.0,0.0,0.0,8.0,1156,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1095,AAPL241220C00305000,2024-04-12 16:53:02+00:00,305.0,0.14,0.0,0.0,0.0,0.0,100.0,613,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1096,AAPL241220C00310000,2024-04-12 16:53:14+00:00,310.0,0.16,0.0,0.0,0.0,0.0,105.0,3510,0.12500875,False,REGULAR,USD,Call,2024-12-20,248
1097,AAPL241220P00050000,2024-04-08 13:30:08+00:00,50.0,0.04,0.0,0.0,0.0,0.0,1.0,822,0.2500075,False,REGULAR,USD,Put,2024-12-20,248
1098,AAPL241220P00055000,2024-04-02 13:58:38+00:00,55.0,0.05,0.0,0.0,0.0,0.0,1.0,104,0.2500075,False,REGULAR,USD,Put,2024-12-20,248
1099,AAPL241220P00060000,2024-04-12 15:04:22+00:00,60.0,0.05,0.0,0.0,0.0,0.0,40.0,353,0.2500075,False,REGULAR,USD,Put,2024-12-20,248
1100,AAPL241220P00065000,2024-04-10 18:02:25+00:00,65.0,0.08,0.0,0.0,0.0,0.0,30.0,1147,0.2500075,False,REGULAR,USD,Put,2024-12-20,248
1101,AAPL241220P00070000,2024-04-12 13:57:39+00:00,70.0,0.08,0.0,0.0,0.0,0.0,40.0,501,0.2500075,False,REGULAR,USD,Put,2024-12-20,248
1102,AAPL241220P00075000,2024-04-12 14:57:04+00:00,75.0,0.11,0.0,0.0,0.0,0.0,40.0,296,0.2500075,False,REGULAR,USD,Put,2024-12-20,248
1103,AAPL241220P00080000,2024-03-28 15:10:10+00:00,80.0,0.17,0.0,0.0,0.0,0.0,1.0,1315,0.2500075,False,REGULAR,USD,Put,2024-12-20,248
1104,AAPL241220P00085000,2024-04-10 18:02:58+00:00,85.0,0.22,0.0,0.0,0.0,0.0,40.0,901,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1105,AAPL241220P00090000,2024-04-12 18:38:22+00:00,90.0,0.23,0.0,0.0,0.0,0.0,80.0,745,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1106,AAPL241220P00095000,2024-04-12 15:09:27+00:00,95.0,0.29,0.0,0.0,0.0,0.0,4.0,636,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1107,AAPL241220P00100000,2024-04-11 19:14:10+00:00,100.0,0.36,0.0,0.0,0.0,0.0,49.0,1149,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1108,AAPL241220P00105000,2024-04-12 18:31:44+00:00,105.0,0.5,0.0,0.0,0.0,0.0,1.0,427,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1109,AAPL241220P00110000,2024-04-12 19:22:32+00:00,110.0,0.6,0.0,0.0,0.0,0.0,29.0,1068,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1110,AAPL241220P00115000,2024-04-12 18:49:23+00:00,115.0,0.79,0.0,0.0,0.0,0.0,4.0,1694,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1111,AAPL241220P00120000,2024-04-12 17:38:46+00:00,120.0,1.0,0.0,0.0,0.0,0.0,3.0,4688,0.12500875,False,REGULAR,USD,Put,2024-12-20,248
1112,AAPL241220P00125000,2024-04-12 18:40:39+00:00,125.0,1.24,0.0,0.0,0.0,0.0,9.0,2214,0.062509375,False,REGULAR,USD,Put,2024-12-20,248
1113,AAPL241220P00130000,2024-04-12 19:39:23+00:00,130.0,1.61,0.0,0.0,0.0,0.0,13.0,6000,0.062509375,False,REGULAR,USD,Put,2024-12-20,248
1114,AAPL241220P00135000,2024-04-12 17:52:08+00:00,135.0,2.03,0.0,0.0,0.0,0.0,219.0,2566,0.062509375,False,REGULAR,USD,Put,2024-12-20,248
1115,AAPL241220P00140000,2024-04-12 19:55:08+00:00,140.0,2.5,0.0,0.0,0.0,0.0,22.0,5483,0.062509375,False,REGULAR,USD,Put,2024-12-20,248
1116,AAPL241220P00145000,2024-04-12 16:06:05+00:00,145.0,3.14,0.0,0.0,0.0,0.0,3.0,2803,0.062509375,False,REGULAR,USD,Put,2024-12-20,248
1117,AAPL241220P00150000,2024-04-12 19:16:47+00:00,150.0,4.06,0.0,0.0,0.0,0.0,47.0,5620,0.0312596875,False,REGULAR,USD,Put,2024-12-20,248
1118,AAPL241220P00155000,2024-04-12 18:11:12+00:00,155.0,5.05,0.0,0.0,0.0,0.0,18.0,2272,0.0312596875,False,REGULAR,USD,Put,2024-12-20,248
1119,AAPL241220P00160000,2024-04-12 19:41:35+00:00,160.0,6.15,0.0,0.0,0.0,0.0,245.0,9975,0.0312596875,False,REGULAR,USD,Put,2024-12-20,248
1120,AAPL241220P00165000,2024-04-12 17:56:16+00:00,165.0,7.8,0.0,0.0,0.0,0.0,101.0,9554,0.015634843750000002,False,REGULAR,USD,Put,2024-12-20,248
1121,AAPL241220P00170000,2024-04-12 19:04:32+00:00,170.0,9.35,0.0,0.0,0.0,0.0,758.0,6569,0.007822421875,False,REGULAR,USD,Put,2024-12-20,248
1122,AAPL241220P00175000,2024-04-12 19:44:59+00:00,175.0,11.18,0.0,0.0,0.0,0.0,80.0,4795,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1123,AAPL241220P00180000,2024-04-12 19:50:00+00:00,180.0,13.3,0.0,0.0,0.0,0.0,36.0,14939,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1124,AAPL241220P00185000,2024-04-12 17:07:44+00:00,185.0,16.75,0.0,0.0,0.0,0.0,38.0,9353,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1125,AAPL241220P00190000,2024-04-12 15:45:05+00:00,190.0,18.56,0.0,0.0,0.0,0.0,15.0,21432,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1126,AAPL241220P00195000,2024-04-12 13:56:52+00:00,195.0,21.13,0.0,0.0,0.0,0.0,40.0,3414,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1127,AAPL241220P00200000,2024-04-11 19:16:33+00:00,200.0,27.3,0.0,0.0,0.0,0.0,24.0,3527,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1128,AAPL241220P00205000,2024-03-26 17:50:59+00:00,205.0,34.6,0.0,0.0,0.0,0.0,15.0,1197,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1129,AAPL241220P00210000,2024-04-11 17:14:55+00:00,210.0,38.65,0.0,0.0,0.0,0.0,20.0,115,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1130,AAPL241220P00215000,2024-03-28 18:56:18+00:00,215.0,43.1,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1131,AAPL241220P00220000,2024-04-08 16:45:38+00:00,220.0,51.2,0.0,0.0,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1132,AAPL241220P00225000,2024-03-26 18:46:12+00:00,225.0,54.75,0.0,0.0,0.0,0.0,14.0,3,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1133,AAPL241220P00230000,2024-02-16 14:32:02+00:00,230.0,46.48,55.65,59.7,0.0,0.0,1.0,2,0.3200141241455078,True,REGULAR,USD,Put,2024-12-20,248
1134,AAPL241220P00235000,2024-02-23 18:44:59+00:00,235.0,52.16,61.9,63.65,0.0,0.0,1.0,0,0.3055489367675781,True,REGULAR,USD,Put,2024-12-20,248
1135,AAPL241220P00240000,2024-03-01 16:19:17+00:00,240.0,61.94,67.7,70.35,0.0,0.0,1.0,0,0.3676821044921875,True,REGULAR,USD,Put,2024-12-20,248
1136,AAPL241220P00245000,2024-02-01 17:40:38+00:00,245.0,59.1,64.1,66.35,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1137,AAPL241220P00250000,2024-03-13 17:19:07+00:00,250.0,78.76,72.9,74.1,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1138,AAPL241220P00260000,2024-01-31 18:35:39+00:00,260.0,73.7,79.3,81.05,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1139,AAPL241220P00265000,2023-12-06 20:58:43+00:00,265.0,72.5,82.65,85.25,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1140,AAPL241220P00270000,2023-10-20 16:08:00+00:00,270.0,96.28,79.5,81.25,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1141,AAPL241220P00280000,2023-10-12 15:09:32+00:00,280.0,97.8,92.9,94.45,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1142,AAPL241220P00295000,2024-04-08 14:07:34+00:00,295.0,126.0,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1143,AAPL241220P00300000,2023-06-02 18:08:10+00:00,300.0,119.72,104.1,108.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1144,AAPL241220P00305000,2023-07-17 18:52:31+00:00,305.0,111.27,127.25,130.1,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2024-12-20,248
1145,AAPL241220P00310000,2024-02-22 14:50:01+00:00,310.0,126.3,136.85,138.8,0.0,0.0,1.0,0,0.4848684326171875,True,REGULAR,USD,Put,2024-12-20,248
1146,AAPL250117C00005000,2024-04-10 17:27:17+00:00,5.0,163.6,0.0,0.0,0.0,0.0,2.0,39,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1147,AAPL250117C00020000,2024-04-12 14:28:04+00:00,20.0,157.66,0.0,0.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1148,AAPL250117C00025000,2024-04-12 13:35:37+00:00,25.0,151.2,0.0,0.0,0.0,0.0,1.0,11,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1149,AAPL250117C00030000,2024-03-25 14:13:27+00:00,30.0,140.67,0.0,0.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1150,AAPL250117C00035000,2024-04-12 13:54:45+00:00,35.0,144.08,0.0,0.0,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1151,AAPL250117C00040000,2024-03-04 14:49:57+00:00,40.0,136.42,129.4,131.8,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1152,AAPL250117C00045000,2024-02-07 15:31:51+00:00,45.0,146.49,125.5,129.05,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1153,AAPL250117C00050000,2024-04-12 13:30:05+00:00,50.0,126.07,0.0,0.0,0.0,0.0,1.0,1024,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1154,AAPL250117C00055000,2024-04-09 14:50:25+00:00,55.0,114.7,0.0,0.0,0.0,0.0,2.0,1467,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1155,AAPL250117C00060000,2024-03-25 17:26:03+00:00,60.0,113.59,0.0,0.0,0.0,0.0,1.0,534,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1156,AAPL250117C00065000,2024-04-10 16:24:03+00:00,65.0,105.29,0.0,0.0,0.0,0.0,1.0,556,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1157,AAPL250117C00070000,2024-04-12 13:59:16+00:00,70.0,110.48,0.0,0.0,0.0,0.0,1.0,1017,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1158,AAPL250117C00075000,2024-04-02 14:07:48+00:00,75.0,96.76,0.0,0.0,0.0,0.0,1.0,1757,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1159,AAPL250117C00080000,2024-04-12 14:40:35+00:00,80.0,99.0,0.0,0.0,0.0,0.0,1.0,458,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1160,AAPL250117C00085000,2024-04-04 19:35:11+00:00,85.0,87.39,0.0,0.0,0.0,0.0,10.0,374,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1161,AAPL250117C00090000,2024-04-04 13:30:06+00:00,90.0,83.4,0.0,0.0,0.0,0.0,2.0,621,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1162,AAPL250117C00095000,2024-04-12 15:16:52+00:00,95.0,84.75,0.0,0.0,0.0,0.0,4.0,2652,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1163,AAPL250117C00100000,2024-04-12 16:43:19+00:00,100.0,79.3,0.0,0.0,0.0,0.0,5.0,5006,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1164,AAPL250117C00105000,2024-03-25 16:27:21+00:00,105.0,70.05,0.0,0.0,0.0,0.0,1.0,769,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
1165,AAPL250117C00110000,2024-04-12 14:02:24+00:00,110.0,72.3,0.0,0.0,0.0,0.0,20.0,1292,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-01-17,276
